"";"geo";"time";"nace0";"B1G__CLV15_MNAC";"B1G__CP_MEUR";"B1G__CP_MNAC";"B1G__PYP_MNAC";"cpi10";"D1__CP_MEUR";"D1__CP_MNAC";"EMP_DC__THS_HW";"EMP_DC__THS_PER";"nac_usd";"nulc_va";"nulc_va_eur";"rulc_va";"emp_ind";"lp_ind";"va_ind";"nulc_va_rel_ecfin15";"nulc_va_eur_rel_ecfin15";"nulc_va_rel_tuku16";"nulc_va_eur_rel_tuku16"
"1677";"PL";2016;"manu";331452,593504029;77102,2748215738;336002;331452,593504029;107,408;37381,3009305267;162903;6781;3260;0,254;106,336911463923;97,4353487380956;96,0026708732634;114,145658263305;118,194836606595;134,914274277836;NA;NA;NA;NA
"1678";"PL";2016;"manu_ex26_27";310026,047242938;72267,1189809378;314931;310026,047242939;0;34733,2207064776;151363;6296;3024;0;106,151444902808;97,2654077569933;95,0685099117793;113,641488162345;119,091603425404;135,337470409028;NA;NA;NA;NA
"1679";"PL";2017;"manu";339310,918109699;79005,7493139772;336803;343968,185318512;109,638;41634,8145525361;177490;7010;3405;0,265;113,175503831808;106,008906402553;104,350379776693;119,22268907563;115,844495126011;138,112922235318;NA;NA;NA;NA
"1680";"PL";2017;"manu_ex26_27";316660,202895672;73884,495883863;314971;321670,115285478;0;38629,1980171727;164677;6533;3170;0;113,069071890666;105,909214037114;103,417670179526;119,12814731304;116,037661973092;138,233516893913;NA;NA;NA;NA
"1681";"PL";2018;"manu";357567,973982356;83059,6579170195;354128;354925,114146326;111,625;45658,5596951736;194667;7034;3457;0,277;117,790456184853;110,318195093753;108,849932781472;121,043417366947;120,241370404282;145,544263826191;NA;NA;NA;NA
"1682";"PL";2018;"manu_ex26_27";333069,66636662;77537,483488569;330584;331292,928274046;0;42302,8958509738;180360;6585;3233;0;117,736063477046;110,267252890574;107,917224846847;121,495678316422;119,672433843521;145,396835255957;NA;NA;NA;NA
"1683";"PT";1990;"manu";12278,5983283028;7568,2032354327;6835;NA;47,964;7313,53070519868;6605;2087;1101;1,41;93,5222837242251;103,453146435173;165,849831897781;151,444291609354;38,4105345688042;58,1705619810914;105,733985764773;111,645487110603;NA;NA
"1684";"PT";1990;"manu_ex26_27";12323,2624913202;7051,10727187058;6368;NA;0;6925,98555049474;6255;2020;1063;0;88,5421685938152;97,9442071820478;167,176187519861;151,857142857143;40,4102143393422;61,3657969181725;NA;NA;NA;NA
"1685";"PT";1991;"manu";15873,7427443696;10975,7892188509;9778;8836,2717597558;53,648;8469,2503227889;7545;2044;1121;1,391;82,6363221931708;92,6682664905099;132,431087008283;154,195323246217;48,771105848261;75,2027643134809;89,4497291498802;95,277040288598;NA;NA
"1686";"PT";1991;"manu_ex26_27";16263,935418788;10362,9051000646;9232;8404,32806002389;0;8024,74096191091;7149;1978;1082;0;76,6775443356597;85,9861005881262;131,795219824871;154,571428571429;52,3958752687286;80,9890529153777;NA;NA;NA;NA
"1687";"PT";1992;"manu";15293,2925470165;12088,7820660966;10546;9420,45092533504;58,776;9483,26323087589;8273;1908;1053;1,488;94,0487660617232;107,701615236519;134,634384717792;144,84181568088;50,022051959311;72,4528482986995;98,3401413389509;107,936828187316;NA;NA
"1688";"PT";1992;"manu_ex26_27";15603,375522643;11355,1559972267;9906;8857,04222968286;0;8975,45643633002;7830;1845;1016;0;87,5370166255131;100,244569688095;134,528281972852;145,142857142857;53,5332452925488;77,6996817388995;NA;NA;NA;NA
"1689";"PT";1993;"manu";17530,0011609009;13956,9666951324;13054;12088,397032523;62,763;8915,82237403928;8339;1844;1022;1,252;82,7033502450416;88,3374523463314;109,635473877007;140,577716643741;59,0772031950166;83,0493833085377;83,6934051783277;86,4013191679042;NA;NA
"1690";"PT";1993;"manu_ex26_27";18069,6851594034;13216,0307429547;12361;11471,7678190399;0;8432,55678906917;7887;1784;987;0;76,1394604701825;81,3264026309911;108,594640505268;141;63,8163781046767;89,9810931275941;NA;NA;NA;NA
"1691";"PT";1994;"manu";17927,0979800325;14402,0008406894;14158;13349,704594048;66,165;9005,5737704918;8853;1834;1019;1,21;85,856176924583;87,2502747674359;107,317189082805;140,165061898212;60,593311239636;84,9306522052119;88,7456665536835;87,4757297545409;NA;NA
"1692";"PT";1994;"manu_ex26_27";18366,0943902154;13577,0239596469;13347;12563,7658185378;0;8517,30138713745;8373;1773;983;0;79,5266739047477;80,817995840003;106,769593263847;140,428571428571;65,1271409698052;91,4571136761693;NA;NA;NA;NA
"1693";"PT";1995;"manu";17583,6902716508;14396,123853211;14190;13886,7923376844;68,959;9400,59785932722;9266;1847;1005;1,327;91,6164257287241;92,8561892878972;112,0703254263;138,239339752407;60,2605153433294;83,3037385420166;94,7871524007885;94,1396978951628;NA;NA
"1694";"PT";1995;"manu_ex26_27";17728,9678888307;13432,3241590214;13240;12883,987710435;0;8856,81192660551;8730;1782;967;0;85,8972638472785;87,0596350782394;112,221589608846;138,142857142857;63,908069464962;88,2844331037403;NA;NA;NA;NA
"1695";"PT";1996;"manu";19565,1223589506;16013,2314720013;15640;15789,0114068441;71,076;10326,6913444121;10086;1873;1017;1,3;89,6246493163749;91,6735470556501;110,678419238905;139,889958734525;66,2598568492653;92,6908864039929;91,1054415898366;91,0559767269719;NA;NA
"1696";"PT";1996;"manu_ex26_27";19674,4108677222;14916,6732298968;14569;14692,8575606903;0;9718,51618492557;9492;1804;977;0;84,1597686003324;86,0837343947697;110,886364190323;139,571428571429;70,1949537468792;97,9720997295728;NA;NA;NA;NA
"1697";"PT";1997;"manu";20812,1279312747;17078,0687830688;16914;16636,8333851092;72,737;10839,1313932981;10735;1892;1030;1,145;89,6760841406569;90,4572543213418;108,927228844141;141,678129298487;69,593413695112;98,5986466381917;91,1042324821465;88,5712730476207;NA;NA
"1698";"PT";1997;"manu_ex26_27";20921,5376680365;15867,4382716049;15715;15492,5036553795;0;10157,5837742504;10060;1819;988;0;83,8789373647198;84,6096084827191;108,951635245337;141,142857142857;73,8134280478189;104,182381301779;NA;NA;NA;NA
"1699";"PT";1998;"manu";21336,8630136986;17717,0725180626;17814;17340,4517887564;74,608;11316,0913388636;11378;1916;1039;1,115;92,7099686659406;92,1151964259909;109,618843045397;142,916093535076;70,7300392897934;101,084609108797;95,1356605968497;90,4055453238525;NA;NA
"1700";"PT";1998;"manu_ex26_27";21370,8377766739;16454,9772544822;16545;16052,4872019098;0;10630,8402461868;10689;1844;997;0;87,2497254946266;86,6899829403559;109,95638750089;142,428571428571;74,717977652838;106,419748171256;NA;NA;NA;NA
"1701";"PT";1999;"manu";21590,113536104;18715,0478513792;18694;18025,4371172198;76,354;11939,4276599737;11926;1931;1039;1,067;96,0353122275129;96,04925256421;109,489708436128;142,916093535076;71,5695450497729;102,284397945962;98,5948429873796;93,1918449940429;NA;NA
"1702";"PT";1999;"manu_ex26_27";21350,5996600612;17372,5379996247;17353;16529,331936686;0;11183,5775942954;11171;1857;996;0;91,2705177956356;91,2837664821769;109,563940295144;142,285714285714;74,7221669694106;106,31896900219;NA;NA;NA;NA
"1703";"PT";2000;"manu";22064,1985140469;19334,369857081;19326;19104,4908741144;78,532;12355,3486357731;12350;1924;1029;0,924;97,3127790304668;97,2595499414315;109,674513094412;141,540577716644;73,8518976928282;104,530402649134;100,950916814854;92,3477541408636;NA;NA
"1704";"PT";2000;"manu_ex26_27";21745,8065009758;17930,7622347337;17923;17674,2099153927;0;11608,0251190992;11603;1848;985;0;93,0772005768049;93,0262883056107;110,181770062863;140,714285714286;76,9552065219041;108,286969177251;NA;NA;NA;NA
"1705";"PT";2001;"manu";22398,489203622;19915,6487271103;19929;19618,8047380745;81,964;12821,4046449308;12830;1907;1023;0,895;99,5861641109006;99,4219526029371;110,489722246782;140,715268225585;75,4105259878954;106,114123914191;101,963430495314;94,3082871396317;NA;NA
"1706";"PT";2001;"manu_ex26_27";22045,8097738907;18460,6241625726;18473;18170,2641637923;0;12025,9379187137;12034;1833;980;0;95,2209458900277;95,0639323605488;110,872217691489;140;78,4149191958889;109,780886874244;NA;NA;NA;NA
"1707";"PT";2002;"manu";22275,9159507778;20200,7614213198;20235;19819,9407534711;84,915;12876,1759729272;12898;1845;992;0,944;100,664855823414;100,396076318616;109,395610553836;136,451169188446;77,3415330514733;105,533426117003;102,798608640292;95,9445307961776;NA;NA
"1708";"PT";2002;"manu_ex26_27";21766,480358941;18879,0016920474;18911;18238,9395442813;0;12135,4314720812;12156;1779;954;0;97,4206497904343;97,1605324556051;109,402275293483;136,285714285714;79,5313865162748;108,389918195037;NA;NA;NA;NA
"1709";"PT";2003;"manu";22031,782447179;19681,5196251768;19685;20013,2339699864;87,649;12592,7731612447;12595;1769;952;1,131;99,3892952650563;99,2743730586888;109,810402982967;130,949105914718;79,7079361091272;104,376829677977;102,481023754336;99,1364230035734;NA;NA
"1710";"PT";2003;"manu_ex26_27";21470,5002738815;18414,7436350778;18418;18653,8486693182;0;11888,8976308345;11891;1707;916;0;96,6105946167499;96,4988853762103;109,881876647848;130,857142857143;81,7043932924488;106,916034651262;NA;NA;NA;NA
"1711";"PT";2004;"manu";22169,5507313676;19858,6212718064;19873;19808,0934755621;89,722;12487,9580352118;12497;1699;913;1,243;98,0031311700646;97,836283252626;107,925251630698;125,584594222834;83,6324833116338;105,029514805394;102,364527319759;100,034597764294;NA;NA
"1712";"PT";2004;"manu_ex26_27";21641,2275264059;18585,5430500844;18599;18564,4546469287;0;11803,4536538307;11812;1641;880;0;95,2116490410287;95,0495535531731;108,089622832734;125,714285714286;85,7231138399047;107,76620025588;NA;NA;NA;NA
"1713";"PT";2005;"manu";21906,1701880659;19955,4296278434;19925;19636,9031299977;91,765;12493,050397878;12474;1628;875;1,246;98,9988970635495;99,0529562958935;107,445477992435;120,357634112792;86,2277953365922;103,781734414743;103,824610317631;101,453919365483;NA;NA
"1714";"PT";2005;"manu_ex26_27";21345,2184666605;18641,4259303914;18613;18344,6025775115;0;11789,9782975645;11772;1573;843;0;96,2051207728529;96,2576544386896;107,642563927929;120,428571428571;88,2615903907288;106,292172427692;NA;NA;NA;NA
"1715";"PT";2006;"manu";22148,2776874855;20528,5377508761;20522;20145,2115606936;94,617;12778,0694488691;12774;1600;861;1,256;100,271618670884;100,205299759246;106,82870434754;118,431911966988;88,5983606954863;104,928732543072;105,953433046503;103,791554102252;NA;NA
"1716";"PT";2006;"manu_ex26_27";21532,1956133326;19201,1150047786;19195;18776,0438047024;0;12081,8477222045;12078;1547;831;0;97,8487424564098;97,7840260172932;107,092009135602;118,714285714286;90,3204332310682;107,223257164311;NA;NA;NA;NA
"1717";"PT";2007;"manu";22639,5837009519;21493,8387449836;21486;20977,2309732894;96,938;12932,716526815;12928;1568;841;1,371;99,278219684056;99,2171456684821;103,265797808758;115,680880330124;92,7174158608489;107,256322887172;104,32470152045;104,144860278578;NA;NA
"1718";"PT";2007;"manu_ex26_27";21903,0104243311;20073,3206858811;20066;19525,565002517;0;12246,4662531923;12242;1516;811;0;97,4983138795345;97,4383348271375;103,834511677829;115,857142857143;94,1416216191437;109,069793047322;NA;NA;NA;NA
"1719";"PT";2008;"manu";22090,5365683771;21333,3913516454;21316;20964,9291690903;99,448;13027,6203426707;13017;1513;817;1,472;102,446166970844;102,42930739259;104,805946853687;112,379642365887;93,1264582133667;104,655180688199;102,151288974727;103,209967744398;NA;NA
"1720";"PT";2008;"manu_ex26_27";21181,8987237507;19973,2825673103;19957;19405,368100388;0;12346,0647266794;12336;1462;787;0;101,591649845597;101,574930895332;105,203275297623;112,428571428571;93,8185840539119;105,478893786327;NA;NA;NA;NA
"1721";"PT";2009;"manu";19715,0466682145;19503,7976770863;19529;19023,7993304902;98,617;11948,5603670777;11964;1385;747;1,393;105,504180569501;105,264802482056;105,142217330311;102,751031636864;90,9004609566226;93,4011613955944;99,9842393466274;101,680226082207;NA;NA
"1722";"PT";2009;"manu_ex26_27";18975,8356317281;18427,1888442787;18451;17878,5082792304;0;11332,3566102667;11347;1338;720;0;104,310657968897;104,073987860945;104,667368040415;102,857142857143;91,868607303622;94,4934246551541;NA;NA;NA;NA
"1723";"PT";2010;"manu";21107,9245414442;20857,4330542355;20837;20908,7335833933;100;12152,905634759;12141;1351;727;1,327;100;100;100;100;100;100;100;100;NA;NA
"1724";"PT";2010;"manu_ex26_27";20081,6466341217;19612,2131704005;19593;19526,2263668984;0;11523,2888285434;11512;1304;700;0;100;100;100;100;100;100;NA;NA;NA;NA
"1725";"PT";2011;"manu";21231,510796378;19960,6501436782;19975;20959;103,653;12011,3649425287;12020;1320;713;1,391;98,4270893782885;98,2600251046007;103,27576301775;98,0742778541953;102,560527748238;100,585496952536;99,1999031722639;99,3559022729819;NA;NA
"1726";"PT";2011;"manu_ex26_27";20259,9861693811;18903,4102011494;18917;19767;0;11357,8347701149;11366;1274;687;0;97,8626669567733;97,6965607000552;102,259942788737;98,1428571428571;102,797162430126;100,888072270709;NA;NA;NA;NA
"1727";"PT";2012;"manu";20493,0322730439;19193,9103362391;19176;19280,225678706;106,528;11555,7830012453;11545;1268;686;1,286;97,9442143868696;97,93965304274;103,327672979056;94,3603851444292;102,889483287676;97,0869127033642;96,1017254072788;94,8122307561972;NA;NA
"1728";"PT";2012;"manu_ex26_27";19603,3422036093;18238,0183686177;18221;18303,8833968268;0;10923,1927148194;10913;1223;660;0;97,109691364386;97,1051688846929;101,934713033579;94,2857142857143;103,534455755012;97,6182011404396;NA;NA;NA;NA
"1729";"PT";2013;"manu";20654,0996052937;19682,5178826896;19684;19326,7159663866;106,82;11443,1383178977;11444;1250;674;1,328;96,3302430117866;96,2286266346598;99,7803965031151;92,7097661623109;105,544412907364;97,8499784038009;93,7242083418988;94,189927630611;NA;NA
"1730";"PT";2013;"manu_ex26_27";19704,7792499642;18696,592124087;18698;18315,2841482047;0;10803,1865070401;10804;1203;647;0;95,644839224671;95,5439458629497;98,3421225609262;92,4285714285714;106,161247301963;98,1233242919573;NA;NA;NA;NA
"1731";"PT";2014;"manu";21213,2767587648;20413,6800903274;20406;20216,91323753;106,523;11800,4395935265;11796;1274;689;1,329;96,6758679211071;96,6175087852295;99,210494469073;94,7730398899587;106,041878864443;100,49911215626;94,7730095732637;95,605670378377;NA;NA
"1732";"PT";2014;"manu_ex26_27";20237,8452468475;19428,3093714716;19421;19203,8299757275;0;11134,188934889;11130;1226;662;0;95,9355199131936;95,8776076941209;97,5379747154765;94,5714285714286;106,56264717143;100,777817753552;NA;NA;NA;NA
"1733";"PT";2015;"manu";21815;21824,8310049572;21815;20984,8245069481;107,043;12256,5209553853;12251;1308;711;1,11;97,6354194533403;97,5837272211428;96,3822488163045;97,7991746905089;105,675544564072;103,349810433364;95,7734422696506;93,7095298244713;NA;NA
"1734";"PT";2015;"manu_ex26_27";20805;20814,3758449752;20805;19965,2631034393;0;11577,2149616945;11572;1259;683;0;97,0262495910589;96,9748798786001;94,6653102145255;97,5714285714286;106,180737060303;103,60206201741;NA;NA;NA;NA
"1735";"PT";2016;"manu";22267,8119340608;22667,0476104436;22665;22267,8119340608;107,693;12612,1393079772;12611;1327;723;1,107;98,4607307739436;98,3731598531646;95,4936591163833;99,4497936726272;106,078684508373;105,495032874214;95,9908675228871;95,1167019239887;NA;NA
"1736";"PT";2016;"manu_ex26_27";21234,1719017767;21600,9513054476;21599;21234,1719017767;0;11903,0752552173;11902;1277;694;0;97,7762004875826;97,6892383876706;93,7856643171361;99,1428571428571;106,65336876453;105,739197032263;NA;NA;NA;NA
"1737";"PT";2017;"manu";23609,0267007198;24170,0141630521;24185;24030,137840051;109,167;13402,6900947154;13411;1368;749;1,129;98,7584245056511;98,6005414015478;95,1690651862189;103,02613480055;108,563826811875;111,849114555838;96,2741052679542;96,5382286847161;NA;NA
"1738";"PT";2017;"manu_ex26_27";22525,0086173822;23019,7273612464;23034;22912,0148116598;0;12648,1579180313;12656;1315;719;0;98,0121780255456;97,8554879306594;93,5141350403063;102,714285714286;109,203056650253;112,167139616474;NA;NA;NA;NA
"1739";"PT";2018;"manu";23980,7984676109;24793;24793;24565,8416287651;110,252;14281;14281;1413;774;1,181;103,534729617263;103,433301472197;98,8576474903993;106,46492434663;106,711581552344;113,610404568796;98,85760685088;100,616899554089;NA;NA
"1740";"PT";2018;"manu_ex26_27";22844,9646491936;23566;23566;23361,1859896674;0;13431;13431;1355;742;0;102,557257450597;102,456786889417;97,0002008022417;106;107,321146693298;113,760415494896;NA;NA;NA;NA
"1741";"RO";1990;"manu";NA;NA;NA;NA;NA;NA;NA;NA;NA;445,815;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1742";"RO";1990;"manu_ex26_27";NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1743";"RO";1991;"manu";NA;NA;NA;NA;NA;NA;NA;NA;NA;130,919;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1744";"RO";1991;"manu_ex26_27";NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1745";"RO";1992;"manu";NA;NA;NA;NA;NA;NA;NA;NA;NA;32,474;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1746";"RO";1992;"manu_ex26_27";NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1747";"RO";1993;"manu";NA;NA;NA;NA;NA;NA;NA;NA;NA;13,158;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1748";"RO";1993;"manu_ex26_27";NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1749";"RO";1994;"manu";NA;NA;NA;NA;NA;NA;NA;NA;NA;6,042;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1750";"RO";1994;"manu_ex26_27";NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1751";"RO";1995;"manu";76504,5158043718;6831,80886850153;1817;NA;NA;3643,38073394495;969;4771;2465;4,918;4,20047665878201;66,4682215339053;169,235054641054;164,44296197465;36,7400601546962;60,4164431496505;NA;NA;NA;NA
"1752";"RO";1995;"manu_ex26_27";69727,4274591524;6324,21712538226;1682;NA;NA;3436,58409785933;914;4432;2290;0;3,96043158283856;62,6697551735282;157,088997545653;164,748201438849;39,5600718510394;65,1745068625037;NA;NA;NA;NA
"1753";"RO";1996;"manu";82106,0266738556;7437,4135622588;2911;1950,03718274458;3,705;3725,09411672049;1458;4757;2453;3,244;5,88903801183579;63,322606924498;158,941312414253;163,642428285524;39,6229862360979;64,8400168359894;NA;NA;NA;NA
"1754";"RO";1996;"manu_ex26_27";75660,3602641353;6959,64086004568;2724;1825,11718274458;0;3513,03457509648;1375;4420;2279;0;5,49078268203828;59,0403174141111;145,922129524459;163,956834532374;43,1333303164571;70,7200430152559;NA;NA;NA;NA
"1755";"RO";1997;"manu";76280,8733927916;7510,11904761905;6105;2704,47409821042;9,449;3178,73015873016;2584;4738;2449;1,395;11,2341112919332;58,1613632566379;134,316175498901;163,375583722482;36,8719908734727;60,2398303196362;NA;NA;NA;NA
"1756";"RO";1997;"manu_ex26_27";70338,7186626192;7059,88095238095;5739;2532,40493394529;0;2988,05555555556;2429;4406;2277;0;10,4335721622799;54,0168033612456;122,353628731393;163,812949640288;40,1347288801817;65,7458832087582;NA;NA;NA;NA
"1757";"RO";1998;"manu";71224,8827982837;7958,66470430827;7917;5700,3530523893;15,035;4709,65569529926;4685;4285;2218;1,127;21,8142216456566;92,2898600648006;187,789119873447;147,965310206805;38,0136802423098;56,2470598915564;NA;NA;NA;NA
"1758";"RO";1998;"manu_ex26_27";65351,9856907341;7424,87021675141;7386;5332,12792342836;0;4432,2031932923;4409;4003;2071;0;20,3836180480273;86,2373770572442;172,566447830616;148,992805755396;40,998465352436;61,0847638452481;NA;NA;NA;NA
"1759";"RO";1999;"manu";69828,6853129048;6535,29367611184;10683;7761,80570472753;21,92;3124,19215612685;5107;4030;2076;0,652;24,2545857668146;62,4453989011759;151,702977793412;138,492328218813;39,817705683479;55,1444676443645;NA;NA;NA;NA
"1760";"RO";1999;"manu_ex26_27";64342,7380031218;6104,01200975793;9978;7271,93608377898;0;2953,51473071871;4828;3789;1951;0;22,6708438537505;58,3679268524423;139,877971582667;140,359712230216;42,8480616105813;60,1414159728375;NA;NA;NA;NA
"1761";"RO";2000;"manu";75672,6496379335;7997,62126461672;16023;11577,0605226137;31,928;4314,01364226938;8643;3878;1999;0,461;37,8780350638643;79,5681288876515;171,175717342221;133,355570380254;44,8121584085955;59,7595094454853;NA;NA;NA;NA
"1762";"RO";2000;"manu_ex26_27";69761,5399404249;7449,57232568211;14925;10818,3249132449;0;4067,94066695539;8150;3641;1876;0;35,2973020962595;74,1469370796613;157,858813033444;134,964028776978;48,3139044727885;65,2063919359362;NA;NA;NA;NA
"1763";"RO";2001;"manu";84098,9522761141;9929,37025457794;25851;17807,1934677531;42,927;5539,10674408218;14421;3874;1982;0,344;56,8678306085471;91,9275575298862;177,02699828098;132,221480987325;50,2292450756309;66,4138517277522;NA;NA;NA;NA
"1764";"RO";2001;"manu_ex26_27";78793,986221577;9345,53818669049;24331;16857,4295430021;0;5174,97990174185;13473;3635;1860;0;51,6619981559218;83,5122644343247;160,077360654016;133,812949640288;55,0388105171253;73,6490557998942;NA;NA;NA;NA
"1765";"RO";2002;"manu";89146,5824066378;10641,2087563452;33209;27402,5804058504;52,593;5564,93337563452;17367;4116;2122;0,303;64,6073570706232;87,1268159306366;165,955053756373;141,561040693796;49,7312109758542;70,4000198070464;NA;NA;NA;NA
"1766";"RO";2002;"manu_ex26_27";83373,6446072604;9968,94352791878;31111;25745,1646275988;0;5199,00063451777;16225;3844;1982;0;58,7970965427028;79,2913383243974;150,76353038252;142,589928057554;54,6530052803813;77,9296809105869;NA;NA;NA;NA
"1767";"RO";2003;"manu";94200,4828851497;10748,4034653465;40394;35091,685532748;60,618;5620,60024752475;21123;4009;2067;0,301;74,3642735141796;83,2772050939643;165,943487901536;137,891927951968;53,9488719556104;74,3911396479298;NA;NA;NA;NA
"1768";"RO";2003;"manu_ex26_27";87668,1128905744;10055,5074257426;37790;32713,4872535145;0;5255,2599009901;19750;3743;1930;0;68,0652436899702;76,2232049165315;151,083059901106;138,848920863309;59,0164742917533;81,9437376856718;NA;NA;NA;NA
"1769";"RO";2004;"manu";102779,363991044;12786,367071308;51977;44072,7000743296;67,833;6295,89034488303;25593;4170;2158;0,306;82,580430077214;85,4963947311872;156,254115036148;143,962641761174;56,3798870335981;81,1659747955335;NA;NA;NA;NA
"1770";"RO";2004;"manu_ex26_27";95588,4537149324;11974,3194790578;48676;41204,1225342227;0;5854,3194790578;23798;3865;1999;0;75,2202869540815;77,8763605276235;141,335461640449;143,812949640288;62,1271674979133;89,3469121067113;NA;NA;NA;NA
"1771";"RO";2005;"manu";106531,122204;16820,53693433;61010;53874,3179932485;73,977;8777,5026123302;31837;3898;2018;0,343;99,1100066033114;114,998198643312;165,597047256652;134,623082054703;62,4920909022701;84,1287788130628;NA;NA;NA;NA
"1772";"RO";2005;"manu_ex26_27";98758,0766245289;15596,1474158026;56569;50290,0502199945;0;8159,38027489752;29595;3586;1856;0;90,5410826099296;105,055601953812;151,23956054318;133,525179856115;69,1327070195794;92,3095713872945;NA;NA;NA;NA
"1773";"RO";2006;"manu";115280,347763575;20510,8282892641;72341;66020,6507877337;78,867;10129,6686842944;35727;3913;2022;0,356;102,778705068262;122,641240598315;156,72328217857;134,889926617745;67,4906859984876;91,0381368171727;NA;NA;NA;NA
"1774";"RO";2006;"manu_ex26_27";106593,271897283;18804,8295635553;66324;61057,0295013189;0;9410,07008601465;33189;3574;1848;0;94,0728574663181;112,252941293969;144,660186442187;132,94964028777;74,940526129421;99,6331599188273;NA;NA;NA;NA
"1775";"RO";2007;"manu";114725,421966616;26779,3870850055;89515;71992,7716344846;82,731;12274,272163444;41029;3762;1949;0,41;118,602307288041;149,325046000868;145,450960082375;130,020013342228;69,6815079368282;90,5999059165298;NA;NA;NA;NA
"1776";"RO";2007;"manu_ex26_27";103433,243483863;24386,6982852973;81517;64357,7809248072;0;11350,1641736592;37940;3417;1771;0;110,824848153134;139,532914046223;134,547211756042;127,410071942446;75,8805541653553;96,679468652406;NA;NA;NA;NA
"1777";"RO";2008;"manu";133238,62440186;31977,2865107425;118469;103960,00519225;89,285;14994,118846886;55550;3497;1812;0,397;138,26612530939;157,067879530188;148,799275592732;120,880587058039;87,0445656903371;105,2199820086;NA;NA;NA;NA
"1778";"RO";2008;"manu_ex26_27";121277,869294442;29431,1204786511;109036;95580,5671202548;0;13777,5843078597;51043;3235;1676;0;127,161193469305;144,452872835335;135,329302902003;120,575539568345;94,0148495851458;113,358912161658;NA;NA;NA;NA
"1779";"RO";2009;"manu";125357,842038655;26226,1256094064;111525;111461,809630257;94,266;8190,35847433324;34829;3103;1638;0,328;92,1406703330279;91,1901594235331;99,1037868501026;109,27284856571;90,5956459303438;98,9964429845918;NA;NA;NA;NA
"1780";"RO";2009;"manu_ex26_27";112316,9250925;24036,3234872383;102213;100979,57950311;0;7651,37367364497;32537;2883;1522;0;87,5250291438026;86,6221325753889;92,023116265345;109,496402877698;95,8781099831672;104,983081578691;NA;NA;NA;NA
"1781";"RO";2010;"manu";126628,63256427;28791,0047522064;121169;112655,562803765;100;9072,67481330618;38183;2914;1499;0,315;100;100;100;100;100;100;NA;NA;NA;NA
"1782";"RO";2010;"manu_ex26_27";106985,738467118;24322,9803122878;102365;97361,4019163511;0;8413,78139850645;35410;2704;1390;0;100;100;100;100;100;100;NA;NA;NA;NA
"1783";"RO";2011;"manu";135819,917657014;32769,6034482759;139071;129964;105,825;9437,30459770115;40051;2998;1512;0,328;97,7939010761721;96,9797548061291;91,3899127745082;100,867244829887;106,336261466286;107,258457196148;NA;NA;NA;NA
"1784";"RO";2011;"manu_ex26_27";116568,625547713;28175,7183908046;119575;111534;0;8698,12643678161;36914;2768;1394;0;95,6774064085488;94,8808802172658;89,2434358885309;100,287769784173;108,644517000765;108,957163092854;NA;NA;NA;NA
"1785";"RO";2012;"manu";116279,423209699;26503,2627646326;118234;119062,77035179;109,404;9433,74844333748;42085;2928;1506;0,288;120,029039901271;113,234298663664;112,955251058535;100,466977985324;91,400298225815;91,8271174970496;NA;NA;NA;NA
"1786";"RO";2012;"manu_ex26_27";104032,593595247;23920,7222914072;106713;106715,656298616;0;8697,60896637609;38801;2720;1397;0;112,686905983174;106,307796663863;105,111722558307;100,503597122302;96,7524411027184;97,2396836118688;NA;NA;NA;NA
"1787";"RO";2013;"manu";125459,212664465;29234,6961825164;129422;127568,095375047;112,892;9643,32505082449;42691;2920;1508;0,3;112,8484607594;107,280507727643;104,676621549396;100,600400266845;98,4851911133699;99,0764964636169;NA;NA;NA;NA
"1788";"RO";2013;"manu_ex26_27";114265,790286326;26829,2297266772;118773;117209,855656062;0;8794,89496272871;38935;2698;1393;0;102,94942216635;97,8698885740317;94,7650109025808;100,21582733813;106,574676425683;106,804693712933;NA;NA;NA;NA
"1789";"RO";2014;"manu";133566,772613244;31569,7636432066;140269;137785,647446897;114,453;10335,9247271359;45924;2990;1570;0,299;114,025804653212;108,005899383839;103,896156963533;104,736490993996;100,709049155065;105,479124198434;NA;NA;NA;NA
"1790";"RO";2014;"manu_ex26_27";122310,100677787;29160,4335716974;129564;127134,617906207;0;9389,07263831389;41717;2749;1443;0;103,050643415967;97,6101634018265;93,0795523580395;103,812949640288;110,124742031735;114,323742986901;NA;NA;NA;NA
