"";"geo";"time";"EMP_DC__THS_PER";"SAL_DC__THS_PER";"B1GQ__CP_MNAC";"B1GQ__CP_MEUR";"B1GQ__CP_PPS";"B1GQ__CLV15_MNAC";"gdp_ind_rel_ameco15";"gdp_ind_rel_ameco24";"gdp_ind_rel_ameco37";"B1GQA__CLV15_MNAC";"B1G__CP_MNAC";"B1G__CP_MEUR";"B1G__CP_PPS";"B1G__CLV15_MNAC";"D1__CP_MNAC";"D1__CP_MEUR";"D1__CP_PPS";"D1_aper__CP_MNAC";"HWCDW_0_1_0";"HWCDW_99_0_0";"nulc_aper";"nulc_aper_eur";"nulc_aper_rel_ameco15";"nulc_aper_usd_rel_ameco15";"rulc_aper";"rulc_aper_rel_ameco15";"P7__CLV15_MNAC";"P61__CLV15_MNAC";"P6__CLV15_MNAC";"exp_ind_rel_ameco15";"exp_ind_rel_ameco24";"exp_ind_rel_ameco37";"P62__CLV15_MNAC";"P7__CP_MNAC";"P7__CP_MEUR";"P61__CP_MNAC";"P61__CP_MEUR";"P6__CP_MNAC";"P6__CP_MEUR";"P62__CP_MNAC";"P62__CP_MEUR";"exp_perf_ameco";"B11__CP_MNAC"
"61";"BE";2019;4895,2;4076,5;478676,2;478676,2;423006,7;446283,7;99,193392;99,1879634;98,598481;107387,9965;427346,3;427346,3;377646,4;398673,7;234630,6;234630,6;207343,3;57556,87;NA;57,55687;105,4260609;105,4260609;99,0147363;101,9798871;98,2917733;97,8239129;374171,8;271715,4;375842,6;101,3314234;102,2921537;101,5164868;104168,1;391408,9;391408,9;283947,1;283947,1;394415,7;394415,7;110468,6;110468,6;100,5382375;3006,8
"62";"BE";2020;4898,4;4064;460535,2;460535,2;410769,6;422610,7;99,9972395;99,1110126;98,4026468;102223,4353;413674,9;413674,9;368973,1;379475,2;230313,9;230313,9;205426,1;56671,73;NA;56,67173;109,6911446;109,6911446;97,8737744;100,939834;100,6582155;97,4003457;346629,6;254956,3;352319,6;106,7363825;108,1465088;106,8652307;97405,2;353079,3;353079,3;258586,3;258586,3;362293,4;362293,4;103707,1;103707,1;103,4931234;9214,1
"63";"BE";2021;4992,3;4132,1;508061,2;508061,2;453888,5;451889,1;100,9308508;100,187002;99,3750354;108130,8023;453223,3;453223,3;404897,7;404137,1;244418,6;244418,6;218357,1;59151,18;NA;59,15118;109,1248347;109,1248347;97,9685334;100,5246193;97,0598096;96,424306;391807;298323;401136,4;110,5150352;112,2876596;110,8312925;103242,2;437631,7;437631,7;331893,3;331893,3;446592,9;446592,9;114699,6;114699,6;107,5378705;8961,2
"64";"BE";2022;5096;4217,9;554213,7;554213,7;495198,9;465512,3;100,6734185;100,1854379;99,2948405;107691,9137;497263,8;497263,8;444313,3;416571,1;267744,6;267744,6;239234,1;63478,18;NA;63,47818;116,0416941;116,0416941;100,8106444;103,4772969;97,4693262;98,1638863;410988;311608,6;420869,4;108,5256426;110,3719298;108,7968452;109712,7;539421,2;539421,2;399809,7;399809,7;530394,9;530394,9;130585,2;130585,2;104,6213883;-9026,3
"65";"BE";2023;5136,7;4249,1;584698,9;584698,9;521723,7;471866,8;101,8136542;100,7706396;99,8670045;110605,3562;525780,6;525780,6;469151,2;422650,2;290409,5;290409,5;259130,9;68346,12;NA;68,34612;124,2424502;124,2424502;101,5820542;104,7567559;100,2667996;100,8415052;400226,7;297565,4;406939,4;105,248329;106,2309306;104,5953973;110101,6;512276,9;512276,9;371063,8;371063,8;506824,2;506824,2;135760,4;135760,4;102,1754896;-5452,6
"66";"BE";2024;5158,788;4267,371;607142;607142;545128;477879,2;102,445232;101,0678184;100,0312001;112251,6504;543831,6;543831,6;488284,3;NA;301821,1;301821,1;270992,8;70727,64;NA;70,72764;127,4999521;127,4999521;100,1307082;103,0863995;100,3547445;99,8264364;398230,8;295006,3;404071,9;103,7299819;104,2459292;102,478783;109793,3;518498,3;518498,3;374494,4;374494,4;512920,7;512920,7;138426,3;138426,3;100,4075213;-5577,56
"67";"BE";2025;5189,741;4292,975;628686,9;628686,9;564578,5;484461;102,4673871;100,9426966;99,7666716;113888,9294;563685,6;563685,6;506205,5;NA;311614,2;311614,2;279838,3;72587;NA;72,587;129,8485467;129,8485467;99,8371692;102,8089485;100,0602248;99,4007956;410320,2;303945;416315,3;104,100586;104,5407845;102,6560308;113120,1;543698,2;543698,2;392786,7;392786,7;538545;538545;145758,3;145758,3;100,4584463;-5153,15
"68";"DK";72;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"69";"DK";1960;2132,59;1702,365;43938;6022,7;5497,6;557908;107,693705;116,8558452;NA;NA;NA;NA;NA;NA;20097;2754,7;2514,6;11805,2;NA;1,61818;8,1908357;8,3742312;81,3715265;71,5270809;104,0043107;93,4858434;NA;NA;NA;NA;NA;NA;NA;14507;1988,5;10368;1421,2;13942;1911,1;3536,2;484,7;NA;-499,5
"70";"DK";1961;2163,738;1737,921;48754;6613,1;6044,4;593496;109,640238;119,1276922;NA;NA;NA;NA;NA;NA;23154;3140,6;2870,5;13322,5;NA;1,80712;8,8162352;8,9196245;83,6877202;72,6301349;107,3233948;95,68035;NA;NA;NA;NA;NA;NA;NA;15169;2057,6;10674;1447,9;14362;1948,2;3651,1;495,3;NA;-812,3
"71";"DK";1962;2196,963;1774,554;54935;7434,4;6647,2;627129;111,7489479;120,9099541;NA;NA;NA;NA;NA;NA;26271;3555,2;3178,8;14804;NA;2,00344;9,413586;9,5020178;85,4236026;73,9363877;107,4639699;95,1478395;NA;NA;NA;NA;NA;NA;NA;17178;2324,7;11581;1567,3;15440;2089,5;3792,4;513,2;NA;-1719,7
"72";"DK";1963;2223,957;1797,181;58477;7913,7;6964,6;631124;107,654283;116,4134571;NA;NA;NA;NA;NA;NA;27831;3766,4;3314,7;15485,9;NA;2,09573;9,9051119;9,998161;86,9171616;75,2291026;106,9031092;94,4625798;NA;NA;NA;NA;NA;NA;NA;17321;2344,1;13230;1790,5;17460;2362,9;4119,9;557,5;NA;8,8
"73";"DK";1964;2269,641;1842,433;66844;9046,1;7945,6;689628;110,8537995;119,9384505;NA;NA;NA;NA;NA;NA;31579;4273,6;3753,7;17139,9;NA;2,31956;10,2390462;10,3352323;86,9677184;75,2728608;105,6362509;94,0988325;NA;NA;NA;NA;NA;NA;NA;20981;2839,4;14717;1991,7;19596;2652;4789,9;648,2;NA;-1282,4
"74";"DK";1965;2311,171;1875,834;75086;10161,5;8682,6;721043;111,4814713;120,1628454;NA;NA;NA;NA;NA;NA;36593;4952,2;4231,5;19507,7;NA;2,64;11,3497751;11,4563955;92,0078737;79,6352486;108,9905817;97,2289985;NA;NA;NA;NA;NA;NA;NA;22782;3083,1;16102;2179,2;21603;2923,6;5433,6;735,3;NA;-1140
"75";"DK";1966;2322,8;1897,06;82414;11153,2;9279;740807;111,2593053;119,132956;NA;NA;73555;9954,2;8281,5;640389;40777;5518,5;4591,1;21495,1;NA;2,90895;12,2336184;12,3485417;94,5456473;81,8317588;109,9658445;97,7830545;NA;NA;NA;NA;NA;NA;NA;24406;3302,9;16942;2292,7;23110;3127,5;6168,6;834,8;NA;-1296,1
"76";"DK";1967;2322,39;1904,76;90846;12238,6;10092,9;781776;114,2073372;121,9217008;NA;37437,2808;80538;10849,9;8947,7;667476;45385;6114,2;5042,2;23827,1;NA;3,20993;12,8479474;12,9098517;97,093078;84,0234541;110,5632164;99,208647;123817;92150;134332;129,5187549;131,6539238;NA;43872,6;26172;3525,8;17654;2378,3;24290;3272,2;6635,7;893,9;112,3923701;-1882,1
"77";"DK";1968;2339,95;1929,8;101292;13126,4;10977,1;825189;114,5935847;122,4540743;NA;39431,2196;88782;11505,3;9621,4;701851;50493;6543,4;5472;26165,1;NA;3,39074;13,4674388;13,0172786;99,3921309;83,9163502;109,7144951;99,4010834;131700;101565;147499;127,5582486;130,3185868;NA;47688;28722;3722,1;19787;2564,2;27320;3540,4;7532,7;976,2;113,4637041;-1402,3
"78";"DK";1969;2381,85;1978,55;115612;15080,3;12313,2;878902;115,8482431;124,0813309;NA;42252,8128;101289;13212,1;10787,8;748546;57580;7510,7;6132,6;29102,2;NA;3,79607;14,315579;13,927729;101,6510473;85,8730935;108,8297102;99,6373413;148568;107418;156342;121,3400405;125,1614689;NA;50837,2;33288;4342,1;22638;2952,8;30889;4029,1;8251;1076,3;109,2431945;-2399,9
"79";"DK";1970;2411,05;2016,58;128066;16704,1;13411,7;892937;112,0628691;120,8503656;NA;43087,8857;112399;14660,6;11771;760394;65214;8506,1;6829,6;32339;NA;4,21809;15,8497408;15,419622;104,2996434;87,022079;110,5119825;100,3788552;162112;109550;162311;116,5191876;120,0979799;NA;55336,1;38399;5008,5;25147;3280,1;34771;4535,3;9623,8;1255,3;102,1101595;-3627,7
"80";"DK";1971;2410,04;2022,99;141736;18282,3;14787,3;919770;111,9654696;120,5234183;NA;44201,842;125050;16130;13046,4;788532;73729;9510,1;7692,1;36445,4;NA;4,70103;17,3339605;16,6767144;105,5191797;87,1985853;112,4852557;101,5663352;164470;116174;172587;117,3174646;121,5213086;NA;59251,1;40891;5274,4;27295;3520,7;38020;4904,1;10725,4;1383,4;104,7049109;-2870,6
"81";"DK";1972;2457,02;2076,66;161449;20727,6;16328,9;955911;111,6600164;119,8572225;NA;46066,2179;142119;18245,8;14373,8;822301;81826;10505,2;8275,9;39402,8;NA;5,05871;18,3834717;17,6036885;104,8024187;86,6141416;108,8454359;98,073619;166364;123075;181669;116,3786135;119,9647283;NA;61346,8;43292;5558;30574;3925,2;42633;5473,4;12059,1;1548,2;102,7691985;-659,3
"82";"DK";1973;2485,36;2109,24;185905;25068,1;18546,1;995036;110,0435414;118,2016631;NA;48210,4359;165043;22255,1;16465;850230;93844;12654,3;9362;44491,9;NA;5,99945;20,1716156;20,2877747;106,5261579;93,2382757;107,9663787;97,7103962;195974;133250;196848;113,3421733;116,5451269;NA;66609,1;55524;7487;37725;5087;52003;7012,3;14278,2;1925,3;101,8825581;-3520,3
"83";"DK";1974;2467,82;2096,91;208205;28681,2;20823,7;983868;107,233114;115,3859562;NA;46819,2969;185957;25616,5;18598,6;848279;110260;15188,8;11027,7;52582,1;NA;7,24343;23,9399942;24,5976354;109,7413919;97,2462865;113,1281362;100,0401479;192018;141092;203570;108,9946079;112,4784518;NA;64535,6;70800;9753;46370;6387,7;63828;8792,6;17457,5;2404,8;102,4249719;-6971,9
"84";"DK";1975;2444,23;2080,35;232574;32652,6;23249;969536;106,0142378;113,5423355;NA;46364,8328;208105;29217,3;20803;831679;123924;17398,5;12387,9;59568,6;NA;8,36324;27,258696;28,5446761;106,1744307;97,0002344;113,6338981;97,4805578;182487;141139;202096;113,7740477;116,2158397;NA;62769,8;70540;9903,5;49838;6997,2;68308;9590,2;18469,1;2593;106,4110626;-2232,1
"85";"DK";1976;2485,99;2126,51;269461;39850,7;27042,4;1026977;108,2286383;115,7906805;NA;49185,29;238885;35328,8;23973,9;876439;141806;20971,8;14231,3;66685;NA;9,86207;29,3006002;32,3205684;103,9677527;100,5886005;111,6711704;96,6782474;213111;142834;209029;108,024392;110,3810726;NA;68700,5;88301;13058,9;54759;8098,3;76090;11253;21330,9;3154,6;100,1761896;-12211,2
"86";"DK";1977;2480,33;2125,16;298865;43593,8;29680,1;1046185;107,9932941;115,1072489;NA;50118,1371;263241;38397,5;26142,3;893968;156923;22889,4;15583,9;73840,3;NA;10,77068;31,7763664;34,5713679;103,5676661;100,2863604;111,2338923;96,9151077;214942;147339;216525;106,3855434;109,046039;NA;71926,4;95413;13917,3;60256;8789,2;84751;12362,2;24494,8;3572,9;101,8644689;-10661,5
"87";"DK";1978;2501,28;2153,04;332877;47422,1;32319,1;1069476;107,0737814;113,7384197;NA;51598,1728;290632;41403,7;28217,4;913969;173968;24783,7;16890,5;80801,1;NA;11,51101;34,3018769;36,4482807;103,8288624;100,6718646;110,2058568;96,6501568;217026;150883;219548;102,7474101;104,5215873;NA;71144,9;98647;14053,3;65132;9278,7;91269;13002,2;26137,2;3723,5;102,3643341;-7378,1
"88";"DK";1979;2529,76;2192,75;370197;51359,7;36766,2;1110855;107,0175416;113,6865848;NA;53107,1616;319747;44360,5;31755,8;951733;194401;26970,5;19307;88656,4;NA;12,29984;36,6472545;37,9222197;102,8150373;97,0612717;109,9680009;97,4855382;231492;170546;243455;107,5526311;109,4501206;NA;75093;117037;16237,3;78093;10834,3;108220;15014;30126,9;4179,7;104,5387636;-8817,7
"89";"DK";1980;2515,24;2191,97;400868;51213,6;40713,5;1105490;105,1462441;111,4476882;NA;52253,7312;346702;44293,7;35212,3;951362;214133;27357;21748,1;97689,8;NA;12,48056;40,3444175;38,4442158;100,8103393;87,0378131;111,2595582;98,0281968;218610;187354;257041;112,0627476;112,0170384;NA;70962,8;132098;16876,5;97011;12393,9;130293;16645,9;33281,9;4252;109,3303467;-1804,9
"90";"DK";1981;2475,76;2164,55;440780;55636,1;44735,8;1098126;104,3057994;109,8713511;NA;51443,0954;381089;48101,7;38677,6;950123;232681;29369,4;23615,3;107496,2;NA;13,56837;43,9905189;41,4148806;100,6526952;84,6952143;109,5945736;96,8339219;219824;201123;279305;116,8098595;116,4946267;NA;79824,3;152814;19288,5;116081;14652;159015;20071,1;42933,2;5419,1;120,6690729;6200,6
"91";"DK";1982;2486,92;2183,75;503384;61712,9;50266,4;1138587;107,2004466;113,2629239;NA;53185,8775;438077;53706,5;43745,1;986666;263929;32356,6;26355,2;120860,4;NA;14,81701;47,9169388;43,8155625;102,5731492;84,6543464;108,3817289;97,3597283;226719;206481;288144;118,614144;119,4418464;NA;83430,5;176008;21577,9;131715;16147,7;180582;22138,7;48867,3;5990,9;122,6885423;4573,9
"92";"DK";1983;2488,7;2193,29;554597;68200,2;54117,1;1168146;107,7609806;113,3683779;NA;54661,2595;480317;59065,8;46868,9;1009889;288504;35478;28151,9;131539,2;NA;16,17572;50,867466;46,6564268;103,8163281;87,982223;107,1420858;98,128772;231187;223075;301388;120,6750347;121,6814101;NA;79528,7;186964;22991,5;149362;18367,4;199218;24498,4;49856,6;6131;125,5543137;12254,3
"93";"DK";1984;2524,68;2235,78;612129;75140,3;59767,5;1216813;109,3611823;113,9393795;NA;57007,0627;529531;65001,2;51702,8;1052911;311367;38221;30401,4;139265,4;NA;17,09516;52,4487825;48,0206775;102,7769642;86,6580549;104,2595739;96,8766669;243583;234767;311328;115,742051;115,7042599;NA;77521,6;211894;26010,5;168605;20696,6;222158;27270,5;53553,8;6573,9;120,2136671;10264,3
"94";"DK";1985;2583,41;2299,61;663955;82800,1;65125,3;1265531;110,8045693;114,6385045;NA;59370,7491;571842;71312,9;56090,2;1092528;336627;41979,8;33018,7;146384,2;NA;18,25519;54,2405826;50,4521241;101,9866778;87,6027057;103,3851697;96,7257441;267770;250172;330121;117,526798;117,4669119;NA;80918,5;236741;29523,3;182409;22747,8;241886;30165;59477;7417,2;121,6179049;5145,6
"95";"DK";1986;2646,56;2365,47;712645;89803;70310,9;1327595;113,3350504;117,0200616;NA;62943,1917;605132;76254,9;59703,5;1131189;362841;45722,9;35798,5;153390,5;NA;19,32929;55,5039882;52,1680438;100,3532041;89,2393486;103,3989881;97,4456108;290474;250346;334542;117,5865937;116,6400623;NA;85153,4;231597;29184,3;174356;21971,3;230178;29005,6;55821,9;7034,3;116,5984363;-1418,4
"96";"DK";1987;2666,53;2390,7;748427;94921,3;72079,3;1330970;110,4433343;113,8728733;NA;63207,1512;639561;81113,9;61594,6;1138798;393322;49884;37879,9;164521,5;NA;20,86587;59,8288224;56,5961705;104,8332351;94,9240913;106,3969278;100,4103827;287052;257068;350793;119,276648;117,7052057;NA;95068,3;221902;28143,3;177745;22542,9;237280;30093,6;59535,2;7550,7;115,8481426;15378,1
"97";"DK";1988;2653,7;2385,79;777844;97823,3;75433,1;1330789;105,9881201;109,4333735;NA;62936,4585;666051;83764;64591,8;1154390;414491;52127,3;40196,2;173733,4;NA;21,84908;62,8833122;58,9858877;107,2258662;95,6192479;107,585116;102,9137349;299178;273813;382863;123,9889831;120,7397279;NA;111219;234439;29483,5;189992;23893,8;261478;32884;71485,4;8990,2;118,1142783;27039
"98";"DK";1989;2645,22;2388,42;821734;102087,7;80211;1339375;102,9357372;106,3433483;NA;63439,1077;709047;88088,2;69211,5;1168979;432128;53685,2;42180,8;180926,3;NA;22,4773;64,8590729;60,1002154;106,0143021;92,9390586;105,7162699;101,8608495;315327;289837;400696;120,8182091;117,1875479;NA;112869,1;259873;32285,2;213133;26478,5;291058;36159,4;77925;9681;114,5485207;31185,1
"99";"DK";1990;2634,09;2392,7;855557;108897,7;85084,1;1359134;101,4650364;104,8819999;NA;64488,3375;742721;94535,7;73862,7;1192384;450271;57311,7;44778,8;188185,1;NA;23,95273;66,2007775;62,8486186;101,7070281;92,6459679;105,166269;100,5400374;322818;299209;426848;120,8835774;117,0885773;NA;130401,3;264085;33613,5;224386;28560,5;311621;39664;87235;11103,5;116,2089276;47535,7
"100";"DK";1991;2608,54;2368,82;890551;112605,5;90403,1;1378076;101,1971797;104,7935353;NA;65170,4323;774617;97946,2;78634,2;1206293;464902;58784,5;47193,9;196259,1;NA;24,81593;67,4316347;63,5956622;98,3273292;88,9598022;104,346556;99,3697694;335833;314732;453179;123,4673007;119,3947612;NA;141735,6;280203;35430,2;237167;29988,6;335582;42432,5;98414,4;12444;121,1336215;55378,2
"101";"DK";1992;2587,47;2344,04;923014;118195;94751,9;1405045;102,1745244;105,4851824;NA;66939,4627;804261;102988,2;82561,3;1227122;478117;61224,4;49081;203971,2;NA;26,11918;68,181024;65,1204;95,2664995;88,0900357;103,7875631;98,3077565;335393;319716;454406;120,0560898;115,4466132;NA;137635,3;277343;35514,7;245836;31480,1;341094;43678,2;95258,4;12198,1;117,5353766;63750,7
"102";"DK";1993;2545,28;2306,85;928466;122269,7;95251,9;1405195;102,5440451;105,2750843;NA;66862,6223;811417;106855,5;83243,8;1233302;480819;63319;49327,5;208430,8;NA;27,44825;68,5283656;67,3110083;93,514139;91,6311118;103,7148377;99,071796;330647;327980;459992;120,288699;114,9419696;NA;134513,1;269615;35505,6;243117;32016,1;339505;44709,4;96388;12693,3;121,0066065;69890,3
"103";"DK";1994;2595,82;2367,18;993286;131678,3;102122,1;1480126;105,0234155;107,7651194;NA;70153,6055;861684;114232;88591,7;1290236;496432;65811,2;51039,4;209714,6;NA;27,80152;66,7596466;66,011054;91,1122411;89,8382833;99,4805837;97,1485275;374587;362758;497875;119,1755948;114,4607284;NA;137556;307210;40726,3;267848;35508,2;366045;48525,9;98196,1;13017,7;120,6277979;58835
"104";"DK";1995;2612,02;2389,98;1036483;141440,6;99477,9;1524939;105,6033299;108,2533938;110,3159871;72318,98;897370;122457;86126,4;1330739;518700;70782,9;49783;217031;NA;29,61651;67,4769444;68,6800248;90,5818752;92,6399882;99,276341;97,9223574;400081;375404;511405;112,7539848;108,7562691;112,4546638;138410,5;330665;45123,3;281768;38450,7;379477;51784,2;97708,5;13333,5;115,0645332;48811,2
"105";"DK";1996;2637,97;2418,49;1088024;147842,6;105873,9;1569163;106,8487182;108,9939182;110,9503473;74689,2845;936510;127254,7;91130,4;1364707;546120;74207,8;53142,2;225810,5;NA;30,68353;68,9057433;69,8360104;91,0545294;91,6354273;99,3768474;98,1773984;412609;385057;535244;112,0693983;107,4640117;110,9189895;153204,5;341682;46428,3;293378;39864,7;403302;54801,4;109924,1;14936,7;113,5251941;61620,2
"106";"DK";1997;2674,42;2459,69;1146129;153151,9;110226,9;1620332;107,0784318;109,0621863;110,9429675;77122,2431;984056;131494,8;94639,7;1407293;572745;76533,2;55082,7;232852,4;NA;31,11498;69,7615047;69,5292524;91,6502214;90,1016409;98,6248145;97,9226071;450742;409563;559383;104,7844718;100,6505126;103,8126554;152532,5;382871;51161,3;316790;42331,2;432811;57834,6;116021,4;15503,4;107,4204323;49939,8
"107";"DK";1998;2712,12;2500,92;1185988;158146,4;113925,2;1656274;106,1110989;108,2357608;110,0495537;78697,1204;1010575;134755,9;97075,2;1434618;605624;80757,4;58175,8;242160,4;NA;32,29107;71,9763162;71,5866031;94,7302849;93,2503693;100,5174692;101,356226;484913;424116;582330;102,1509161;99,3837778;102,3860082;161075,2;404571;53947,8;319172;42560,3;441028;58809,2;121855,8;16249;102,5060461;36457,3
"108";"DK";1999;2734,77;2524,56;1241521;166971,7;118519,6;1705101;105,9642157;108,2397444;110,0675833;80724,4452;1059211;142452,9;101115,7;1481720;635827;85512,1;60698,1;251856,5;NA;33,87208;73,3218569;73,5504114;94,9049233;93,3350386;100,7000168;100,793774;497266;455634;647991;107,7620269;105,2177485;108,705854;195456,3;414032;55683;342813;46104,7;488519;65700,7;145706,5;19596;107,1374745;74487,2
"109";"DK";2000;2755,15;2549,71;1326912;178017,7;127109;1768989;105,7262371;108,089675;109,8784771;83688,854;1143123;153360,7;109503,3;1551097;662277;88850,7;63441,6;259745,9;NA;34,84737;73,4308415;73,4789013;93,4220526;90,1961266;97,8952435;97,4726555;565441;498734;729722;107,6258557;106,0053148;109,4277157;234610,5;506040;67890,1;398736;53494,2;595084;79836,1;196347,7;26341,9;108,7742369;89043,5
"110";"DK";2001;2782,47;2579,97;1371526;184046,4;130584,3;1783550;104,4299197;107,0707287;108,785415;84266,3994;1181118;158495,4;112455,4;1564146;696905;93518,3;66353;270121,3;NA;36,24784;76,4915812;76,5596222;95,0731419;93,1338849;99,4706239;98,9410559;579012;512064;754225;107,5264277;107,860241;111,1717312;245752,9;526859;70699,7;414723;55652,1;624792;83841,4;210068,8;28189,3;110,8186184;97932,6
"111";"DK";2002;2784,2;2576,57;1410271;189794,5;135005,8;1791868;103,8219842;106,354513;107,9170877;84923,4178;1211617;163059,6;115988,6;1569032;722152;97187,4;69131,9;280276,6;NA;37,71967;79,0480147;79,3477812;96,4783649;94,8349672;100,4371329;100,1725892;615907;530451;787052;109,8736579;110,5037665;113,6962675;260144,5;547925;73739,9;429648;57822,1;644557;86744,6;214909;28922,5;114,4526813;96631,5
"112";"DK";2003;2758,65;2553,51;1436751;193353,6;136392,1;1798857;103,2037679;105,3835493;106,7316232;85578,4169;1235824;166313,5;117317,9;1575020;741113;99736,7;70354,5;290233,1;NA;39,05868;80,789779;81,0942332;96,6684907;96,3199157;101,1513004;100,8470378;609549;521483;777538;107,0513494;107,1394917;109,8058872;259505,8;532220;71624,6;420019;56524,9;629849;84763,1;209829,5;28238,2;108,9997569;97628,8
"113";"DK";2004;2744,15;2548,78;1506001;202423,2;145434,2;1846854;103,3998551;105,2621666;106,4466595;88164,0344;1291322;173567,9;124702,7;1606164;762991;102554,4;73681,9;299355,3;NA;40,23667;80,7368352;80,941207;95,841104;95,1313409;99,0100272;99,4807739;653151;544113;801061;101,7240825;101,7108942;104,079757;260529,9;576487;77486,2;440446;59200,8;661563;88921,3;221116,4;29720,5;104,0551041;85075,6
"114";"DK";2005;2783,16;2588,68;1585984;212831;151549,9;1890009;103,864561;105,4171;106,4204795;90819,2341;1347650;180847,9;128775,7;1632159;800932;107481;76533,6;309397,7;NA;41,51961;82,6991556;82,775169;97,0248499;96,4543223;98,5521371;99,4306226;727619;575933;863706;103,7229058;103,8132228;105,8822603;291138,1;665283;89277,5;489150;65641,5;752583;100992,9;263432,9;35351,4;105,0344055;87300,7
"115";"DK";2006;2845,94;2650,82;1682260;225531,4;161344,6;1963965;104,4301602;106,1228431;106,9452772;93941,7117;1428654;191531,8;137021,4;1694789;848967;113816,3;81423,9;320265,8;NA;42,93627;84,2387858;84,2342686;98,0890627;97,3423556;98,3450851;100,2596363;829233;606587;952992;104,535137;105,3283527;107,1388641;348346,9;784550;105180,4;537604;72073,6;853411;114412,2;315807,8;42338,6;106,3893724;68860,9
"116";"DK";2007;2912,41;2716,95;1738845;233381,8;168189,4;1981822;102,2293688;104,0501479;104,6306314;94481,982;1475015;197971,4;142670,5;1703272;902639;121149,1;87307,5;332225,1;NA;44,5901;88,6196062;88,7153479;101,2767074;100,6675631;101,0028287;103,3571431;877643;610556;987811;102,6687905;103,2719338;104,7559763;378859;844823;113389,3;551914;74076;895202;120150,9;343287,7;46074,9;103,5841074;50378,2
"117";"DK";2008;2946,87;2752,5;1801470;241613,7;175945,4;1971675;101,3696908;103,2007317;103,6025056;94732,2121;1545452;207276,5;150940,8;1704200;949819;127390;92766,7;345075,1;NA;46,28157;93,6157508;93,649671;103,1884814;104,9465988;102,4606736;103,2756371;919509;626229;1026059;105,2684828;105,379957;106,5701095;401476,8;912488;122383,2;598663;80292,9;975961;130896,1;377297,4;50603,2;106,1253669;63472,4
"118";"DK";2009;2854,35;2665,78;1722143;231276,8;168182,8;1874934;101,1067564;102,4679105;102,8097944;90290,0013;1484941;199421,5;145017,9;1628407;945677;127000,6;92353,9;354746,9;NA;47,64107;98,0278499;98,1918178;103,0836781;107,8525048;106,7250331;104,0065829;809686;561243;931411;109,5922453;108,8815213;109,8144563;371788,3;734132;98590,9;505862;67935,2;811578;108991,7;305716,3;41056,5;108,9919179;77446,6
