"";"geo";"time";"B1GQ__CLV15_MNAC";"P6__CLV15_MNAC";"P61__CLV15_MNAC";"P62__CLV15_MNAC";"B11__CP_MEUR";"B1GQ__CP_MEUR";"P6__CP_MEUR";"P61__CP_MEUR";"P62__CP_MEUR";"B11__CP_MNAC";"B1GQ__CP_MNAC";"P6__CP_MNAC";"P61__CP_MNAC";"P62__CP_MNAC";"D1__CP_MEUR";"D1__CP_MNAC";"XPERF";"XSHA";"XGSVD";"XMKT";"eci";"nulc_eo";"gdp_ind";"exp_ind";"exp_goods_ind";"exp_serv_ind";"tbalance_gdp";"eci_rel_ecfin15";"nulc_eo_rel_ecfin15";"gdp_ind_rel_ecfin15";"exp_ind_rel_ecfin15";"exp_goods_ind_rel_ecfin15";"exp_serv_ind_rel_ecfin15";"tbalance_gdp_rel_ecfin15";"eci_rel_ecfin17";"nulc_eo_rel_ecfin17";"gdp_ind_rel_ecfin17";"exp_ind_rel_ecfin17";"exp_goods_ind_rel_ecfin17";"exp_serv_ind_rel_ecfin17";"tbalance_gdp_rel_ecfin17"
"294";"NL";2008;680926,3;455391,8;350698,3;103361,4;55189;647198;451703;354202;97501;55189;647198;451703;354202;97501;307606;307606;0,8812558955;3,3773627149;505481116492,639;573591755887,375;1,10431;96,3062640748391;102,431083571901;99,7553605780921;100,136943001616;97,9471740595123;0,0852737493008322;73,8027353485159;100,062775766122;100,549070751325;96,4232379219759;96,0758934130697;98,6127644478451;NA;NA;NA;NA;NA;NA;NA;NA
"295";"NL";2009;655957,5;416038;315183,1;100006,2;47391;624842;388883;292382;96501;47391;624842;388883;292382;96501;312196;312196;0,9037688168;3,4490259954;461892169697,142;511073364235,584;1,04799;101,436012554184;98,6750511797171;91,134756278414;89,9960795925517;94,7677244931899;0,0758447735587557;70,7217185654116;100,741859342621;101,427806677181;101,321458404956;101,512600829544;99,9639798967917;NA;NA;NA;NA;NA;NA;NA;NA
"296";"NL";2010;664765,3;456508,6;350218,7;105527,7;51680;639187;446176;342992;103184;51680;639187;446176;342992;103184;311717;311717;0,893500451;3,1395385874;506031414741,738;566347128531,719;1,09691;100;100;100;100;100;0,0808527082058928;74,3479932995466;100;100;100;100;100;NA;NA;NA;NA;NA;NA;NA;NA
"297";"NL";2011;675077,1;480060,7;367836,2;111423,7;55504;650359;491041;382032;109009;55504;650359;491041;382032;109009;319557;319557;0,8842992167;3,04689663;532221617298,613;601856936276,042;0,952353;100,983632778588;101,551194083085;105,159179914683;105,030428129623;105,587158632283;0,0853436332856161;65,3017688701948;100,320738464659;99,2529912784308;98,5740445449013;98,2244931145277;100,30484514935;NA;NA;NA;NA;NA;NA;NA;NA
"298";"NL";2012;668121,4;495704,8;379271,9;115640,1;63588;652966;519130;405627;113503;63588;652966;519130;405627;113503;323867;323867;0,903343524;2,9418928582;549510523781,871;608307370521,925;0,885129;103,406046932999;100,504854871336;108,586081401314;108,295730639169;109,58269724442;0,0973833247060337;NA;100,439334498669;98,4924602714796;99,7313201961984;100,07751234247;99,0230539360894;NA;NA;NA;NA;NA;NA;NA;NA
"299";"NL";2013;667251,7;507990,3;386387,5;120995;67444;660463;527581;407564;120017;67444;660463;527581;407564;120017;324676;324676;0,9043240304;3,002879811;563945867570,209;623610396965,37;0,818227;103,773851330927;100,374026742972;111,277268380048;110,327489651466;114,657099510366;0,102116242696411;NA;99,3396075950367;98,3245815824973;100,941683233317;101,196475246133;100,404757085671;NA;NA;NA;NA;NA;NA;NA;NA
"300";"NL";2014;676749,3;531085,6;398172,6;132644,2;74557;671560;541129;409005;132124;74557;671560;541129;409005;132124;328166;328166;0,906304379;3,0249520581;589482590956,281;650424520268,981;0,756212;103,413469112854;101,802741508921;116,336384462418;113,692558392799;125,696096854191;0,111020608731908;NA;98,1673366656672;98,1199002802505;101,208884638156;100,798634022512;102,987420992899;NA;NA;NA;NA;NA;NA;NA;NA
"301";"NL";2015;690008;570353;418373;151980;51759;690008;570353;418373;151980;51759;690008;570353;418373;151980;330267;330267;0,9334367087;2,9947855843;632959481051,861;678095767141,233;1,31596;102,083147957993;103,797234903807;124,938062503094;119,460497112233;144,019058503123;0,0750121737718983;NA;96,0834463377728;97,9739424851251;103,079441565418;100,850263849154;109,615136364119;NA;NA;NA;NA;NA;NA;NA;NA
"302";"NL";2016;705131;579868;436695;143173;72333;708337;563377;420899;142478;72333;708337;563377;420899;142478;340586;340586;0,9125987845;3,0009908815;642551978353,681;704090328945,688;1,28874;103,073460006327;106,072173141408;127,022360586416;124,692085259868;135,673382438924;0,102116647866764;NA;95,9168203888736;98,2895199894522;101,80790457523;102,414807030449;99,6326508146756;NA;NA;NA;NA;NA;NA;NA;NA
"303";"NL";2017;725656,7;617557,9;462931;154559,3;79390;738146;615553;460770;154783;79390;738146;615553;460770;154783;352818;352818;0,9242889431;3,0404083057;685873542330,564;742055336114,121;1,30343;103,656603598632;109,159834305431;135,278481062569;132,183404255684;146,463250881048;0,107553248273377;NA;95,449005424209;98,6713502464729;103,235123485655;103,29179855114;102,857249847847;NA;NA;NA;NA;NA;NA;NA;NA
"304";"NL";2018;742788,8;644300,7;477368,4;166827,5;81607;773987;655439;484921;170518;81607;773987;655439;484921;170518;369840;369840;0,928993099;3,0865596012;714803031937,89;769438473427,68;NA;106,201342692785;111,736999509451;141,136596331372;136,305799775969;158,088824071784;0,10543717142536;NA;95,6082442157209;99,3120132649358;104,635988236937;103,805891513282;106,729949533905;NA;NA;NA;NA;NA;NA;NA;NA
"305";"NL";2019;757314,7;657057,2;483588;173342,4;79718;813055;671077;490287;180790;79718;813055;671077;490287;180790;388869;388869;0,9198140076;3,0446387867;728327498987,297;791820403889,589;NA;109,561966555144;113,922116572571;143,930957708135;138,081718651802;164,262463789128;0,098047487562342;NA;96,5831928561591;99,7783717389708;104,311569344469;103,50200402155;106,204337251938;NA;NA;NA;NA;NA;NA;NA;NA
"306";"NL";2020;727884,8;628597,4;473240,3;155531,6;80204;796530;623408;459196;164212;80204;796530;623408;459196;164212;402735;402735;0,9664484306;3,203843582;693314772888,429;717384136529,297;NA;117,913892955756;109,495005229665;137,696726852462;135,127079165105;147,384620341389;0,100691750467653;NA;99,835129451191;101,254918909281;111,762674723846;109,908271449414;116,961379014227;NA;NA;NA;NA;NA;NA;NA;NA
"307";"NL";2021;772954,4;678619,4;522519,8;157228,9;97978;870587;732209;561504;170705;97978;870587;732209;561504;170705;419346;419346;0,9461784173;3,0971874428;739195889406,985;781243659611,367;NA;116,916100213506;116,27478149055;148,65424222019;149,198143902653;148,993013208854;0,112542456985919;NA;98,3464252917515;102,563892814432;109,569183149015;110,237964110892;107,579755013316;NA;NA;NA;NA;NA;NA;NA;NA
"308";"NL";2022;806415;709231;534313,9;175977;103453;958549;898661;694897;203764;103453;958549;898661;694897;203764;451678;451678;0,9081390195;2,8601652896;751039289582,449;827009162099,448;NA;120,588434743572;121,308227129184;155,359833308726;152,565782466784;166,759059469694;0,107926668328901;NA;97,7650110577067;103,927734217525;107,416381490806;108,591511074808;103,884463692704;NA;NA;NA;NA;NA;NA;NA;NA
"309";"NO";1995;2052263;850735;683807;170359;6902,6;116241;42566;31372,1;11193,9;57193;963138;352689;259940;92749;53375,8;442256;1,9770678425;0,897639813;105345919628,56;53283917408,5295;0,755938;53,6893948539775;71,4946422468736;75,9190991101937;80,556965962144;64,2471394845415;0,0593819369602279;43,9534089683383;68,445324071643;94,791052195223;157,491771760808;161,74585777567;147,82155787092;NA;NA;NA;NA;NA;NA;NA;NA
"310";"NO";1996;2155450;936443;758086;183760;11147,2;128671,9;50738,5;38338,3;12400,1;91369;1054672;415883;314244;101639;57831,5;474022;2,0386111652;0,9837234946;115907816935,036;56856265145,0423;0,761752;54,7623792119922;75,0893655593965;83,5676314340507;89,3075211256655;69,3010310678001;0,0866326213268201;44,7000646452945;68,7697179054761;97,7775253109112;164,481218634482;170,643490529887;150,24311939384;NA;NA;NA;NA;NA;NA;NA;NA
"311";"NO";1997;2269356;1008686;809195;203463;11270,7;142336,6;56985,9;42225;14760,9;90375;1141340;456947;338585;118362;64111,1;514081;1,9939463486;0,9533052792;124901514489,751;62640358692,1996;0,829814;56,4279639904642;79,057506445712;90,0145549496199;95,3284977657982;76,7315829568339;0,0791832407520984;49,8051887216339;70,6673621391871;99,9569773759874;158,947579548356;163,200733302383;148,768870887225;NA;NA;NA;NA;NA;NA;NA;NA
"312";"NO";1998;2329918;1021911;806220;215901;2593,1;137455,3;50521,1;35710,1;14811,1;21953;1163683;427707;302318;125389;66793,6;565468;1,8565035616;0,8415640333;125740526897,656;67729752585,1311;0,928205;60,4812755974535;81,1673035446974;91,1947462967871;94,9780231819794;81,4223003296098;0,0188651032970319;56,6565093056823;75,2116608653528;99,331414920591;150,855728544144;152,566056858267;147,152000032025;NA;NA;NA;NA;NA;NA;NA;NA
"313";"NO";1999;2378195;1052014;834138;219569;11073,7;152395;58499,2;42620,9;15878,3;92027;1266463;486152;354197;131955;72699,7;604164;1,7856070745;0,890455757;129318316352,034;72422605283,8566;0,840261;63,352589098411;82,8491283613765;93,8811205972616;98,2669473604846;82,8056056297659;0,0726645784361643;51,2609900653927;77,5209781651552;98,1342510236375;145,488823581262;148,52272455137;139,020310561071;NA;NA;NA;NA;NA;NA;NA;NA
"314";"NO";2000;2457126;1093081;852018;238515;31461;186016,3;84847,2;65008,3;19838,9;255240;1509132;688357;527406;160951;78732,8;638751;1,644439896;1,0034542;133423521520,97;81136149666,5128;0,771729;64,9053941579144;85,5988459205724;97,5459159132628;100,373329060881;89,950671664869;0,169130334523421;46,9873941527787;77,9690728019204;97,6291835998511;133,209000821656;133,934347161388;133,245868377324;NA;NA;NA;NA;NA;NA;NA;NA
"315";"NO";2001;2507918;1143154;905634;236061;32726,4;194660,8;87568,5;66039,6;21528,9;263395;1566708;704786;531513;173273;84252,8;678100;1,6752998393;1,0335403173;139218477014,666;83100632945,0774;0,712675;67,4716986726644;87,3682857384725;102,014401457815;106,689646804084;89,0251996892466;0,168120032577864;43,5675756749191;78,756132729017;97,5057895408002;135,199596951849;139,008026244494;125,839245823337;NA;NA;NA;NA;NA;NA;NA;NA
"316";"NO";2002;2542466;1136499;907135;229271;27957,3;208313,8;84302,3;62575,8;21726,4;209920;1564145;632992;469857;163135;94649,7;710687;1,627432026;0,9962555251;138839313527,159;85311897090,6741;0,66816;69,74383582305;88,5718336757228;101,420513108825;106,866474484861;86,4645009465911;0,134207506337328;40,7267215424203;79,4781792676464;97,7053075254164;131,184451933448;136,122016993191;117,653759352741;NA;NA;NA;NA;NA;NA;NA;NA
"317";"NO";2003;2566490;1132716;916698;219349;26429,1;202928,2;80506,3;60260,1;20246,1;211520;1624095;644316;482280;162036;91256,9;730356;1,5645152826;0,9836531269;138681889862,413;88642080653,2528;0,758139;71,0111548617238;89,4087572500107;101,082920377911;107,993058836142;82,7226374819921;0,130238686776328;46,7017761427334;79,4627435457204;97,999787505845;129,868042909759;136,276836588544;113,355886560458;NA;NA;NA;NA;NA;NA;NA;NA
"318";"NO";2004;2669525;1145826;916150;229833;28945;213642,4;87828,7;66400,3;21428,4;242261;1788123;735100;555751;179349;91565,3;766374;1,4644805183;0,9698366013;140108803036,005;95671332793,0018;0,775049;71,6118334674423;92,9981853417839;102,252849191625;107,928500828769;86,6764468513588;0,13548340913908;48,2766670148214;79,7819284814781;99,5620512904968;121,546086239573;125,603790944079;110,504887302582;NA;NA;NA;NA;NA;NA;NA;NA
"319";"NO";2005;2741204;1152218;909978;239886;40928,8;249342,9;108319,7;83463,5;24856,2;327807;1997037;867554;668476;199078;101704,3;814570;1,3672214527;1,0480135128;140743025366,762;102940913552,594;0,757271;74,2411136308812;95,4952651320513;102,823267572804;107,201398599751;90,4677140766777;0,164146683311326;47,8140733605477;81,8706768503711;100,353340353814;116,019399047419;118,685979499716;108,987568323909;NA;NA;NA;NA;NA;NA;NA;NA
"320";"NO";2006;2808679;1145639;895639;246610;48147,8;276477,7;123135,7;96772,7;26363,1;387455;2224871;990898;778749;212149;110595,2;889982;1,2345622781;1,0482442043;139608553352,09;113083443281,05;0,716319;79,2175947976358;97,8458902642141;102,236161419835;105,512170009036;93,0035223750009;0,174147175274432;47,8651533288399;86,7864324139442;99,2034861064445;106,32223910917;107,954723216434;103,237669594829;NA;NA;NA;NA;NA;NA;NA;NA
"321";"NO";2007;2890524;1154570;902248;248910;41138,8;294414,5;126473,3;98050,9;28422,4;329789;2360174;1013873;786025;227848;123068,7;986580;1,1886974841;1,0132625949;141508085802,363;119044658286,128;0,660506;85,2246805261289;100,697122779099;103,033158691786;106,290753714736;93,8709166471817;0,13973079950885;44,0084264398684;91,8706216575814;99,3750924651769;100,899059413599;102,596535468487;98,0607024052867;NA;NA;NA;NA;NA;NA;NA;NA
"322";"NO";2008;2904454;1167364;918545;245674;56280,1;318851;147366,9;117656,8;29710,1;462831;2622135;1211901;967574;244327;131753,7;1083503;1,1728085516;1,0898585765;141695461757,304;120817213994,183;0,563568;93,1729482562547;101,18240189123;104,174887848357;108,210647594566;92,6505306190178;0,176509218632908;38,1639907497354;96,5760603195761;99,3849574780772;100,737492763103;104,060335432751;92,4751547282982;NA;NA;NA;NA;NA;NA;NA;NA
"323";"NO";2009;2848097;1116776;877871;235947;33980;279533,4;111282,7;85414,9;25867,8;296571;2439712;971253;745484;225769;127796,5;1115382;1,2483051248;0,9630157325;135885181836,066;108855742988,723;0,588332;97,6176535684299;99,2190942873277;99,6604440018169;103,418982645912;88,982207103582;0,12155983984995;40,9082481971198;96,678175336643;101,928430976485;110,082787077121;116,219143425043;92,9883698329647;NA;NA;NA;NA;NA;NA;NA;NA
"324";"NO";2010;2870513;1120581;848849;265162;39258,3;325493,9;130686,9;98937,2;31749,7;314235;2605351;1046057;791923;254134;143732,9;1150481;1,1414982974;0,9074373836;136640954739,823;119703161236,186;0,635977;100;100;100;100;100;0,120611387870579;44,0186922551211;100;100;100;100;100;NA;NA;NA;NA;NA;NA;NA;NA
"325";"NO";2011;2902251;1114822;828531;279330;49481,5;360552,4;150210,7;117153,9;33056,8;385629;2809929;1170652;913027;257625;157050,6;1223958;1,0708617139;0,9183052329;135528192330,835;126559938203,534;0,535507;105,361622609116;101,105656027337;99,4860701725266;97,6064058507461;105,343148716634;0,137237987151989;37,8253249089793;104,57970171649;98,8823841913552;93,4227576074765;91,640023166638;99,5485512382142;NA;NA;NA;NA;NA;NA;NA;NA
"326";"NO";2012;2981133;1137744;829336;304467;56171,3;399069,2;164763,9;127276,8;37487,1;419886;2983082;1231627;951407;280220;174868,6;1307160;1,0706975117;0,9149566002;137859014541,087;128756266856,524;0,571734;109,580527374093;103,853666574581;101,531616188388;97,7012401498971;114,823013855681;0,140755768698279;NA;106,271326919225;102,015212869795;93,3732905805232;90,5367115517491;103,647898085671;NA;NA;NA;NA;NA;NA;NA;NA
"327";"NO";2013;3011427;1118957;806195;311215;46512,5;395856,8;157793,7;120299,7;37493,9;363109;3090335;1231848;939144;292704;177156,8;1383010;1,0248446122;0,8777999752;135411633806,2;132128941488,481;0,614676;114,720147200158;104,909018004796;99,8550751797505;94,9750780174095;117,36787322467;0,117498264751232;NA;109,930247869005;102,842834765036;90,5340269362551;87,2581058963636;102,427171357779;NA;NA;NA;NA;NA;NA;NA;NA
"328";"NO";2014;3073105;1161857;833623;327458;39049;378456,4;150351,9;111938,9;38413,1;326231;3161776;1256100;935182;320918;172632,3;1442239;1,0130826887;0,8197678858;140023706025,49;138215475976,098;0,667969;117,287386313985;107,057693171917;103,68344635506;98,2062769703445;123,493562425989;0,103179668641928;NA;111,427527828684;102,931298616354;90,084054507272;87,207407960779;100,306221792711;NA;NA;NA;NA;NA;NA;NA;NA
"329";"NO";2015;3130183;1207474;860771;346703;23498,5;349756,7;134919,3;96179,8;38739,5;210302;3130183;1207474;860771;346703;166023,7;1485846;0,9987992328;0,6909686068;146103904840,927;146279552531,295;1,21126;118,498678490177;109,046118237402;107,75428103814;101,404490080097;130,751389716475;0,0671852092992646;NA;112,120085212899;102,247683606873;88,3266998345668;85,5976325508813;97,2932336141724;NA;NA;NA;NA;NA;NA;NA;NA
"330";"NO";2016;3166641;1212156;847299;364857;9255,3;335396,5;120535,4;82446,8;38088,6;85987;3116035;1119846;765980;353866;162568,6;1510360;0,9737221881;0,630552775;147660959554,475;151645881505,403;1,19882;119,173427527004;110,31620480381;108,172100008835;99,8173997966658;137,597770419593;0,0275950045490503;NA;111,648366183659;101,567825445064;86,3341112316112;81,957657651757;100,140692773407;NA;NA;NA;NA;NA;NA;NA;NA
"331";"NO";2017;3244659;1231496;874195;358209;15519;356288,5;130872,8;94160,5;36712,3;144746;3323103;1220651;878235;342416;167229,2;1559747;0,9427852368;0,6331291189;150170450658,565;159283837720,18;1,09466;120,272990522411;113,034116201529;109,897990417471;102,985925647553;135,090623845046;0,0435574822688313;NA;111,52215836019;101,421381456793;83,4398240479916;80,3954389281969;93,8694077558362;NA;NA;NA;NA;NA;NA;NA;NA
"332";"NO";2018;3271555;1212563;853880;359928;23994,9;372657,6;142433,6;105639,1;36794,5;230291;3576581;1367006;1013871;353135;170756;1638831;0,8968147486;0,6616432215;148332680295,05;165399465751,905;NA;124,969921871484;113,971091578404;108,208420453318;100,592684918048;135,738906781515;0,0643885878720487;NA;113,153326531683;100,398564132156;79,5708044432543;76,3711127417171;90,2227206889453;NA;NA;NA;NA;NA;NA;NA;NA
"333";"NO";2019;3308319;1238217;856972;385664;8712,1;365130,5;133787,2;94410,8;39376,4;85824;3596937;1317951;930050;387901;175944,5;1733247;0,8752766299;0,595973221;150020457019,294;171397763745,908;NA;131,18702242867;115,251838260269;110,497768568269;100,956942872054;145,444671559273;0,0238603011395529;NA;116,231012581685;100,045656364808;79,1790214572622;75,2093170032722;92,3254129093857;NA;NA;NA;NA;NA;NA;NA;NA
"334";"NO";2020;3266033;1209383;897067;311887;-3012,9;322823,8;103982,6;73604,8;30377,8;-32307;3461575;1114985;789250;325735;162035;1737469;0,9545212265;0,5272159732;148182802749,927;155243067029,009;NA;132,26388089953;113,778721782483;107,92463909347;105,680397809269;117,621303203325;-0,00933303481796581;NA;111,864369072148;103,414313709165;85,1775969967339;84,2875935588274;88,8166181404607;NA;NA;NA;NA;NA;NA;NA;NA
"335";"NO";2021;3393356;1279597;942876;335279;53577,2;414394,9;172957,6;137359,9;35597,7;544521;4211620;1757820;1396030;361790;181551,6;1845163;0,9298714228;0,7227700387;155160525423,882;166862344213,82;NA;135,24352975542;118,214270410899;114,190495823149;111,076999560581;126,443080079348;0,129290154382399;NA;113,546025949585;102,408319467876;82,2850911339523;80,6491308706049;87,7573051456885;NA;NA;NA;NA;NA;NA;NA;NA
"336";"NO";2022;3504568;1354947;923401;418199;156308,9;551408,9;306911,2;257605,7;49305,5;1579126;5570664;3100601;2602487;498114;197780,1;1998093;0,8986433777;0,9429482793;160321336852,69;178403737044,697;NA;138,915796952607;122,088560476821;120,914686220809;108,782716360625;157,714529231187;0,283471772844314;NA;112,462348737165;102,687883290626;82,0582741442801;76,1676449995168;95,9139960978082;NA;NA;NA;NA;NA;NA;NA;NA
"337";"PT";1995;142678;30013,3;19335;10643,4;-5802,3;91015,8;24364,7;17378,9;6985,7;-5675,6;89028,6;23832,7;16999,5;6833,2;42592;41662;1,1378150708;0,5059855616;33296980078,0502;29263964709,3929;0,407458;64,5180930169448;76,1157586048876;53,8282742231987;51,9268109928535;57,4843507801656;-0,0637503004652438;24,5187314391148;83,4911752637476;100,244372170252;110,808253119807;105,552645045326;125,016299937796;NA;NA;NA;NA;NA;NA;NA;NA
"338";"PT";1996;147677,8;31724,1;21843;9905,9;-6872,9;96626,8;25652,9;18923,5;6729,4;-6711,1;94351,6;25048,9;18478;6570,9;45839,5;44760,2;1,1344682051;0,4913707742;35195019771,9249;31023363733,2796;0,403863;66,9691620853748;78,7830483753688;56,8965610007622;58,662391130949;53,5011585013475;-0,0711286295091975;24,7044290452966;85,2888532378786;101,824943212395;110,334950661993;112,449472769658;109,200356517421;NA;NA;NA;NA;NA;NA;NA;NA
"339";"PT";1997;154176,9;34041,8;23567,3;10506,8;-8261,1;103306,6;28052;20695,6;7356,4;-8183,1;102331;27787,1;20500,1;7286,9;49059,8;48596,5;1,0974580821;0,4626663696;37766281247,2866;34412504554,5264;0,420509;69,6439998253691;82,2501836502467;61,0533112137381;63,2932367577904;56,7465825560482;-0,0799669699309105;26,0097254679969;88,0104886881726;103,491906518395;105,565746445191;108,203075516976;102,467394177057;NA;NA;NA;NA;NA;NA;NA;NA
"340";"PT";1998;161589,7;36805,4;25315;11518;-10147,1;110683,7;30251,7;21872,1;8379,6;-10208,5;111353,4;30434,7;22004,4;8430,3;52787,6;53106,9;1,0780691256;0,501300007;40832190614,6833;37875299128,6975;0,461456;72,6166097342457;86,2047589553835;66,0097744698023;67,9869263141498;62,2080117524426;-0,0916765900277854;29,5227639264465;91,135284549523;105,297639058412;106,185914585385;108,63770141002;103,139307098912;NA;NA;NA;NA;NA;NA;NA;NA
"341";"PT";1999;167902,3;38103,3;26557,9;11589,3;-12379,4;119603,3;31673,3;23012,5;8660,8;-12379,4;119603,3;31673,3;23012,5;8660,8;57079,5;57079,5;1,0374033717;0,4818395855;42272137547,4352;40748024056,6004;0,448254;75,1141332381504;89,5724003420669;68,3375330673004;71,3249058012467;62,5930986805507;-0,103503833088217;29,0771175453979;92,9624113557127;106,294723401525;103,611986362318;107,778005732341;97,6472716484421;NA;NA;NA;NA;NA;NA;NA;NA
