"";"geo";"time";"EE";"B11__CP_MNAC";"B1GQ__CP_MNAC";"B1GQ__CLV10_MNAC";"nulc";"WRT";"D1__CP_MNAC";"D1_aper__CP_MNAC";"P6__CP_MNAC";"P6__CLV10_MNAC";"XGSVD";"XMKT";"XPERF";"XSHA";"gdp_ind";"exp_ind";"tbalance_gdp";"nulc_rel15";"nulc_rel";"nulc_rel_imf";"gdp_ind_rel15";"exp_ind_rel15";"eci"
"104";"FI";1995;1763000;7,348e+09;9,8549e+10;1,3779e+11;78,6878113767882;20943,2785025525;4,7351e+10;26858,1962563812;3,5246e+10;3,302e+10;36630162887,006;29693155283,579;1,2336231208;0,7624591173;65,432632263763;44,6650795368467;0,0745618930684228;99,5004500623351;99,2176921223902;98,6232348799754;86,693395588035;92,1662594960224;1,87757
"105";"FI";1996;1794000;7,061e+09;1,02083e+11;1,42847e+11;79,1048740769312;21631,5496098105;4,9349e+10;27507,8037904125;3,7076e+10;3,4921e+10;38739004184,6498;31649919628,196;1,223984283;0,723992671;67,8340606791621;47,2365003787469;0,0691692054504668;98,433614759065;98,8537126945479;97,5681549810073;88,0811044714802;92,2785878681253;1,93772
"106";"FI";1997;1862000;8,126e+09;1,10807e+11;1,51826e+11;78,4413509186035;22066,0580021482;5,2011e+10;27932,8678839957;4,186e+10;3,9821e+10;44174733989,2024;34942999989,2984;1,2641940876;0,6975068983;72,097937630293;53,8645709338816;0,0733347171207595;96,8073603823593;96,9154565617346;96,7712569809522;90,7658846783244;94,3390955270418;1,90875
"107";"FI";1998;1918600;9,53e+09;1,20474e+11;1,60107e+11;80,2264518648419;23018,8679245283;5,6096e+10;29237,9860314813;4,5104e+10;4,3354e+10;48094006111,5462;37207769578,8359;1,2925796589;0,7422779728;76,030353827232;58,6435450708798;0,0791042050566927;98,39423231513;98,3513433552108;98,170561745643;92,9412992764823;96,987507731896;1,89548
"108";"FI";1999;1966900;1,1383e+10;1,26916e+11;1,67121e+11;81,474012441238;23892,9279576999;5,9464e+10;30232,3453149626;4,7726e+10;4,8268e+10;53545266572,6834;38754673186,3695;1,3816467066;0,724987175;79,3611070219343;65,2905529704577;0,0896892432790192;98,1337274757165;97,9097746147152;97,8947814369004;94,0972243765412;102,473682203605;1,89805
"109";"FI";2000;2017500;1,2508e+10;1,36442e+11;1,76742e+11;82,0074097817161;25042,3791821561;6,3299e+10;31374,9690210657;5,7348e+10;5,6043e+10;62170327640,1113;43467560958,5597;1,4302695221;0,6774676612;83,9298518873793;75,8075424737582;0,0916726521159174;96,7541856552403;96,6469141213377;96,6006926355749;95,7575221685155;105,92365133761;1,85628
"110";"FI";2001;2056900;1,338e+10;1,44628e+11;1,81354e+11;84,4597021372046;25853,4688122903;6,6893e+10;32521,2698721377;5,751e+10;5,7063e+10;63301846905,5488;44379366350,5207;1,4263801426;0,6809989933;86,1199622001776;77,1872632831945;0,09251320629477;97,2927362459125;97,2395711540808;97,1930534796044;96,5570918256115;105,432417286132;1,85446
"111";"FI";2002;2087500;1,332e+10;1,48486e+11;1,84448e+11;85,6735324891876;26405,2694610778;6,9012e+10;33059,6407185629;5,811e+10;5,9336e+10;65823359935,2934;45603715035,168;1,4433771434;0,6901754369;87,5892166034295;80,2618764203008;0,0897054267742413;97,0759525674092;97,250922056252;97,2969164480181;97,2028711494666;107,36862356871;1,86151
"112";"FI";2003;2093800;9,994e+09;1,51749e+11;1,88144e+11;86,0205428051768;27133,9191899895;7,068e+10;33756,8058076225;5,6634e+10;5,8739e+10;65161088365,2285;48224902708,3119;1,3511917019;0,6939372684;89,3443440353685;79,4543339465426;0,0658587535996942;96,0317969649301;96,2404163564291;96,2204671698252;98,1692338447776;104,25744602637;1,80769
"113";"FI";2004;2107400;9955000000,00001;1,58758e+11;1,95655e+11;86,1637256107223;28099,0794343741;7,3624e+10;34935,9400208788;6,1305e+10;6,3872e+10;70855292668,6507;52994912614,9422;1,337020653;0,6795340851;92,9111086839868;86,3975760199113;0,0627055014550448;95,7235469789262;95,7963455699354;95,7402974416586;99,7424351378554;104,883012455441;1,81559
"114";"FI";2005;2142900;6,534e+09;1,64687e+11;2,01091e+11;88,128480408166;29028,8860889449;7,7395e+10;36116,9443277801;6,6325e+10;6,8312e+10;75780729471,1433;57643991957,0684;1,314633614;0,6456420506;95,4925136407022;92,4034195433395;0,0396752627711963;97,0162886040946;96,9406012557429;96,8728118964857;100,437461506809;105,833000320507;1,80046
"115";"FI";2006;2180400;7201000000,00001;1,72897e+11;2,09193e+11;89,0312256632473;30001,3758943313;8,1338e+10;37304,1643735094;7,4474e+10;7,5016e+10;83217695309,8619;63976120737,9624;1,300761821;0,6350270548;99,3399277244602;101,471702196732;0,0416490743043547;97,2484288152822;97,0238307209395;96,8063421025156;100,990561542284;106,217255187611;1,77725
"116";"FI";2007;2231200;8,969e+09;1,87072e+11;2,20278e+11;89,2879332080879;30981,9827895303;8,5895e+10;38497,221226246;8,1986e+10;8,1758e+10;90696815787,8811;69917956599,6353;1,2971891657;0,6542423012;104,603885403855;110,591386213613;0,0479441070817653;95,459062362603;95,2510871201954;95,1364370509746;103,393462705149;109,062810741098;1,77327
"117";"FI";2008;2281900;7023999999,99999;1,94265e+11;2,22009e+11;94,4449290037533;32337,5257460888;9,157e+10;40128,8400017529;8,7225e+10;8,7154e+10;96682774568,5681;72230640928,15;1,3385285431;0,6515520946;105,425889079365;117,890379829023;0,036156796128999;97,1851806547415;97,1544796865097;96,9397882703273;103,998526243684;114,705463280268;1,75639
"118";"FI";2009;2208800;3,705e+09;1,81747e+11;2,04083e+11;101,549116510032;33111,6443317639;9,0508e+10;40976,0956175299;6,5576e+10;6,9624e+10;77236173859,6276;62702620787,5739;1,2317854165;0,5781512999;96,9133310856052;94,1781192511633;0,0203854809157785;100,501004122183;100,512044447546;100,507504933998;99,8424174892661;104,457292374947;1,71426
"119";"FI";2010;2199300;2567000000,00001;1,88143e+11;2,10583e+11;100;34065,3844405038;9,1966e+10;41816,0323739372;7,2274e+10;7,3928e+10;82010741426,7286;70611350241,8195;1,1614385102;0,5071353157;100;100;0,0136438772635708;100;100;100;100;100;1,67979
"120";"FI";2011;2230400;-1542000000,00001;1,97998e+11;2,15949e+11;102,273956328232;35148,4038737446;9,6454e+10;43245,1578192252;7,7022e+10;7,5427e+10;83673631013,8764;76638570648,9865;1,0917952971;0,4783989401;102,548163906868;102,027648522887;-0,00778795745411575;101,207008071725;101,128914806686;101,14211346075;100,275217740624;95,7258343936703;1,71439
"121";"FI";2012;2247800;-3123999999,99998;2,01037e+11;2,1293e+11;107,398583955732;36089,9546222974;9,9871e+10;44430,5543197793;7,8019e+10;7,5604e+10;83869982886,4082;78899918619,0178;1,0629920075;0,4425370561;101,114524914167;102,267070663348;-0,0155394280654804;103,905571535003;103,782969914529;103,890566382982;98,6463575512927;93,7721435826333;1,61173
"122";"FI";2013;2235000;-2163000000,00002;2,04321e+11;2,11011e+11;109,274891969302;36591,4988814318;1,007e+11;45055,9284116331;7,7678e+10;7,6037e+10;84350323907,9126;81123003612,3404;1,0397830474;0,4419270581;100,203245276209;102,852775673628;-0,0105862833482609;104,157628476354;104,0287172426;104,166841378783;97,1330693472756;93,1962518016558;1,57477
"123";"FI";2014;2219400;-2379000000,00002;2,06897e+11;2,10239e+11;109,935365343773;36971,2534919348;1,00938e+11;45479,8594214653;7,5479e+10;7,4553e+10;82704074309,9624;83699226836,5009;0,9881103737;0,4218243642;99,8366439836074;100,845417162645;-0,0114984750866374;103,808312660387;103,808312660387;103,749120665654;94,9332693634175;87,6390215611971;1,49895
"124";"FI";2015;2212900;-1,202e+09;2,11385e+11;2,11385e+11;110,580748040011;37444,5298025216;1,02084e+11;46131,3208911383;7,4845e+10;7,4845e+10;83027999433,0092;85250490460,9595;0,973929874;0,3928853538;100,380847456822;101,240396061032;-0,00568630697542399;103,601711042744;103,601711042744;103,48137928337;93,2467762045421;84,0368072948507;1,77048
"125";"FI";2016;2228900;-2,779e+09;2,17518e+11;2,17328e+11;109,319524438129;37710,5298577774;1,03757e+11;46550,7649513213;7,5719e+10;7,7759e+10;86260594667,7982;87617198002,8128;0,9845167003;0,4038129494;103,20301258886;105,182069040147;-0,0127759541739074;100,930021305195;100,930021305195;100,815266719351;94,1021107286785;85,2819061147556;1,72464
"126";"FI";2017;2271000;103999999,999981;2,26301e+11;2,24269e+11;106,753969275963;37900,9247027741;1,04558e+11;46040,510788199;8,4975e+10;8,4619e+10;93870616394,172;93017032667,3766;1,009176639;0,4192648723;106,499100117293;114,461367817336;0,000459564915753713;97,3052450840379;97,3052450840379;97,1717106019276;94,5964552260424;88,1394865656445;1,70679
"127";"FI";2018;2329800;-2928000000,00003;2,33468e+11;2,26828e+11;109,6632520098;38658,6831487681;1,08633e+11;46627,6075199588;8,981e+10;8,589e+10;95280578145,5161;96769694687,4234;0,984611747;0,4229525094;107,714297925284;116,18060815929;-0,0125413332876455;97,4311522480947;97,4311522480947;97,3000809183464;93,9818574613551;86,8046853923397;NA
"128";"FI";2019;2372400;373999999,999989;2,39852e+11;2,29595e+11;111,700594664195;39291,856348002;1,12001e+11;47209,9983139437;9,5657e+10;9,1624e+10;101641491349,456;99574696287,2732;1,0207562276;0,4343134457;109,028269138534;123,936803376258;0,00155929489852071;96,9472645007528;96,9472645007528;96,8144484562308;93,6339918954258;90,5169154715933;NA
"129";"FI";2020;2331500;3,81e+08;2,37995e+11;2,24318e+11;112,835931395332;39846,4507827579;1,10539e+11;47411,1087282865;8,5512e+10;8,5436e+10;94776941139,1351;91339166134,1303;1,0376374687;0,4396837283;106,522368852187;115,566497132345;0,0016008739679405;93,3223699057297;93,3223699057297;93,2155706379263;96,3190746735766;93,8838951472245;NA
"130";"FI";2021;2369475;592999999,999966;2,52934e+11;2,32113e+11;115,717291694107;41156,7963367413;1,17301e+11;49505,0591375727;9,8474e+10;8,8987e+10;98716181248,5161;100160069077,358;0,985584197;0,4232502076;110,223997188757;120,369819283627;0,00234448512260102;95,0744823801438;95,0744823801438;94,8746666853123;95,053510151765;90,3266904386254;NA
