"";"geo";"time";"EE";"B11__CP_MNAC";"B1GQ__CP_MNAC";"B1GQ__CLV10_MNAC";"nulc";"WRT";"D1__CP_MNAC";"D1_aper__CP_MNAC";"P6__CP_MNAC";"P6__CLV10_MNAC";"XGSVD";"XMKT";"XPERF";"gdp_ind";"exp_ind";"tbalance_gdp";"year";"nulc_rel15";"nulc_rel";"nulc_rel_imf";"gdp_ind_rel15";"exp_ind_rel15";"eci"
"92";"AT";2013-10-01;3671198;6485912000,00003;327562092000;340125820000;107,583588936648;35030,8335894713;155944011882,793;NA;174389676000;174053940000;193105754922,336;187753425995,813;1,0285072238;104,388510643197;109,557620685169;0,0198005573856209;2013;NA;NA;NA;100,260552116427;96,367600529355;1,72767
"93";"AT";2014-01-01;3682633;9202976000;327622556000;339310948000;108,38908462897;35033,3815788866;156735182580,862;NA;175510580000;175073468000;194236879699,542;190165820187,052;1,0214079455;104,138417091214;110,199358883694;0,0280901782598876;2014;NA;NA;NA;99,4356330319355;96,4238359460674;1,64981
"94";"AT";2014-04-01;3690587;10564960000,0001;333213196000;341612728000;108,603749148152;35274,3616069747;158110945040,551;NA;176881348000;176462420000;195777865353,248;190999349034,377;1,0250184953;104,844859742432;111,073629677943;0,031706307333639;2014;NA;NA;NA;99,9073692254279;96,1510269983387;1,64981
"95";"AT";2014-07-01;3698370;11304280000;335337148000;341294824000;109,567139995537;35480,6318805312;159365056276,87;NA;179537980000;178799564000;198370831398,614;193204158985,208;1,0267420352;104,74729136292;112,54473648448;0,0337101930621775;2014;NA;NA;NA;99,2883479471656;95,8755095694374;1,64981
"96";"AT";2014-10-01;3706034;12833011999,9999;337605852000;341820544000;110,26584032658;35722,5121291386;160628360101,717;NA;181722756000;181380012000;201233733319,006;195370906501,727;1,0300086995;104,908640853574;114,168990110579;0,0380118174017905;2014;NA;NA;NA;98,8949710981899;95,7207445317243;1,64981
"97";"AT";2015-01-01;3720395;16931588000;338849876000;342734736000;110,559767486163;35750,3525932058;161487277141,76;NA;182976948000;183048824000;203085212240,331;198018012021,594;1,0255895924;105,189216851368;115,219417765885;0,0499678152457108;2015;NA;NA;NA;98,9218503800636;95,321853897664;1,68354
"98";"AT";2015-04-01;3727900;14732087999,9999;342669260000;343349200000;111,192817039228;35975,0206067759;162703106836,379;NA;182937608000;182225884000;202172193839,507;198709231113,575;1,0174272866;105,377802892274;114,701421170308;0,0429921493395699;2015;NA;NA;NA;98,5562526916032;93,7372271381332;1,68354
"99";"AT";2015-07-01;3739250;11900016000;347081180000;345402368000;111,616774206036;36238,0926228522;164300108658,515;NA;184929112000;184777836000;205003480608,917;200195071223,335;1,0240186202;106,00794367259;116,307738092653;0,0342859730971296;2015;NA;NA;NA;98,7263567865381;95,1511614548865;1,68354
"100";"AT";2015-10-01;3752336;9421440000;348671728000;345785744000;112,710851461141;36515,7632109704;166094743363,346;NA;182203608000;182994732000;203025199370,21;202422131017,427;1,002979261;106,12560615895;115,185369752849;0,0270209461892477;2015;NA;NA;NA;98,4545882541323;93,9219287438917;1,68354
"101";"AT";2016-01-01;3767581;15400912000;356145300000;349478692000;113,049904387114;36811,685331251;168373590816,687;NA;186615488000;187580636000;208113073013,986;204006503970,945;1,0201295986;107,259014206603;118,071950377973;0,0432433391652227;2016;NA;NA;NA;98,886889481657;96,0013391054284;1,63921
"102";"AT";2016-04-01;3781409;14375012000;356110084000;348936500000;113,788785399334;36859,2511690748;169211133730,729;NA;185786232000;186937728000;207399792782,09;205374161071,422;1,0098631284;107,092609270446;117,667274271247;0,0403667647895082;2016;NA;NA;NA;98,4222541270262;94,4277817681615;1,63921
"103";"AT";2016-07-01;3799660;16888744000;357559292000;350910688000;114,038672700519;36989,6509635073;170542185056,253;NA;189649056000;190364588000;211201754330,982;206927320016,178;1,0206566939;107,698510183965;119,824298858115;0,0472334082147137;2016;NA;NA;NA;98,5713527921294;95,8687431062986;1,63921
"104";"AT";2016-10-01;3816448;10348668000;359923796000;354513908000;113,83135697175;37159,0196947528;171980126396,331;NA;187672112000;188139232000;208732812517,019;211172884848,983;0,9884451437;108,804379680494;118,423556602367;0,0287523862412254;2016;NA;NA;NA;99,0599926315359;93,6966367181215;1,63921
"105";"AT";2017-01-01;3827894;9635848000,00003;363587508000;356262588000;113,788733597025;37193,2526731409;172763723422,977;NA;195165776000;194036028000;215275067424,911;214256781779,682;1,0047526414;109,341069605392;122,135273438112;0,0265021426423705;2017;NA;NA;NA;98,688691116387;94,7861072324283;1,62894
"106";"AT";2017-04-01;3852064;12255012000,0001;368117124000;358233516000;114,737523375357;37433,6547295164;175167995398,146;NA;199613488000;197846036000;219502116069,143;218354693024,944;1,0052548586;109,945969987565;124,533469142682;0,0332910674375477;2017;NA;NA;NA;98,5377703674235;95,2010310971086;1,62894
"107";"AT";2017-07-01;3872781;11923260000,0001;371496864000;360121944000;115,298547533397;37669,9263180645;176952415442,81;NA;201858816000;199342888000;221162812376,661;219992465428,619;1,0053199411;110,525550174617;125,475657200234;0,0320951834468247;2017;NA;NA;NA;98,3125500009056;94,7519488435933;1,62894
"108";"AT";2017-10-01;3896569;13084940000;375030364000;362747376000;115,941468342632;37962,5422940027;179236373736,066;NA;206530444000;203104648000;225336331830,668;222946871224,771;1,0107176234;111,331325332395;127,843483376353;0,0348903482385762;2017;NA;NA;NA;98,2721276322709;94,8905205630914;1,62894
"109";"AT";2018-01-01;3919170;13319440000;381977320000;365980964000;117,06304899929;38308,0146061539;182583446717,37;NA;210284168000;205293140000;227764374538,587;224777429054,755;1,0132884583;112,323750533616;129,221021721124;0,034869714254239;2018;NA;NA;NA;99,2237497366967;95,8894779113478;NA
"110";"AT";2018-04-01;3938556;14538232000;382585560000;367301900000;118,317860833971;38603,5786019038;185206641751,386;NA;215587708000;209441104000;232366371595,423;227183622524,592;1,02281304;112,729160924673;131,831942603052;0,0379999496060437;2018;NA;NA;NA;99,0449010502872;97,3529086534856;NA
"111";"AT";2018-07-01;3953562;11779000000,0001;385642664000;367761652000;118,952006867383;38834,0007132808;186432356105,09;NA;214193672000;207241072000;229925525727,68;229305643388,612;1,0027033017;112,870264080397;130,447140447173;0,0305438197055918;2018;NA;NA;NA;99,2875795265795;96,5103902144018;NA
"112";"AT";2018-10-01;3968347;8768104000,00009;391412832000;371624896000;117,627843428629;38770,7062028598;186293631426,154;NA;217225796000;210843980000;233922805359,82;230016431095,79;1,0169830227;114,055937921364;132,714977808553;0,0224011664492392;2018;NA;NA;NA;99,9162468765224;97,5135297533256;NA
"113";"AT";2019-01-01;3986557;12104820000,0002;395641328000;374807920000;119,466722839269;39340,4760839993;190826543033,711;NA;222925560000;216919784000;240663662350,361;232087904855,05;1,0369504714;115,032844451722;136,539370580067;0,0305954387050288;2019;NA;NA;NA;99,9719237565988;99,4154971511493;NA
"114";"AT";2019-04-01;3995888;13676547999,9999;395123512000;372881056000;121,157694089308;39581,4768942473;192532651569,143;NA;221081232000;214826436000;238341178033,975;233092007190,286;1,0225197376;114,441467815947;135,221720280705;0,0346133489520105;2019;NA;NA;NA;99,4493299029709;98,9888442506942;NA
"115";"AT";2019-07-01;4001794;14271368000,0001;398864040000;373750080000;121,063988385259;39800,5911168841;192832106139,533;NA;220204532000;214801012000;238312971141,829;234312474790,341;1,0170733392;114,708181237096;135,205717236199;0,0357800317120593;2019;NA;NA;NA;99,3400081948794;98,1661735960931;NA
"116";"AT";2019-10-01;4010418;16858540000,0001;399693464000;372756396000;122,575979055767;40209,9709646226;194721339257,613;NA;219162048000;213843660000;237250828103,376;232872456722,894;1,0188015854;114,403208233841;134,603115495163;0,0421786732044237;2019;NA;NA;NA;99,1780618317656;97,711252873469;NA
"117";"AT";2020-01-01;3990520;10963280000,0001;390766060000;363443488000;127,31681603942;40589,6331184908;197199465730,32;NA;209498364000;205402340000;227885527489,434;226884642455,656;1,004411427;111,544970079862;129,289757264708;0,0280558654454281;2020;NA;NA;NA;99,1067970724478;98,2103510560891;NA
"118";"AT";2020-04-01;3812322;7046223999,99991;351614924000;321911136000;133,685158292362;39479,1235157996;183401240275,598;NA;169836668000;166792324000;185049287831,524;188932535616,169;0,9794463787;98,7982154559734;104,986822854971;0,020039604462295;2020;NA;NA;NA;98,2930157466164;99,3499666268923;NA
"119";"AT";2020-07-01;3936949;13859931999,9999;389598896000;356696208000;127,430073050085;40645,2670786439;193710649598,158;NA;195800696000;192214060000;213253668161,646;213463011454,288;0,9990192995;109,474152550947;120,988442294591;0,0355748749349636;2020;NA;NA;NA;98,4713439544139;98,0369392001709;NA
"120";"AT";2020-10-01;3935069;7797575999,99994;382544848000;350001216000;131,212780260073;41199,2211958672;195717096395,924;NA;200620296000;197220808000;218808451076,908;222334089849,327;0,9841426082;107,419382808244;124,139921647775;0,0203834296573769;2020;NA;NA;NA;96,3502276682944;96,3808324674511;NA
"121";"AT";2021-01-01;3901669;-8704372000,00012;382463176000;348630280000;131,593192283321;41108,0129431789;195515683363,347;NA;200481728000;194754648000;216072347036,061;227289395567,692;0,9506486059;106,998626844386;122,587606188389;-0,0227587191296035;2021;NA;NA;NA;96,5636530321563;94,6214474686247;NA
"122";"AT";2021-04-01;3984307;10311432000,0001;400033640000;362822248000;130,684317449802;41611,2568624857;202069355722,644;NA;231086064000;222088664000;246398324113,852;231907611334,355;1,062484852;111,35430440693;139,792903332081;0,0257764122037339;2021;NA;NA;NA;98,2795994639781;105,265268399147;NA
"123";"AT";2021-07-01;4039820;9958688000,00012;417551540000;375115036000;128,635354193515;42054,2443544514;205640140682,839;NA;235315476000;223944572000;248457378424,294;233856232716,809;1,0624364189;115,127101870447;140,961097885394;0,0238502006243352;2021;NA;NA;NA;99,8732445664395;105,731480637303;NA
"124";"AT";2021-10-01;4061606;8678300000,00009;412011808000;369674507999,999;131,577744600601;42314,6125340567;207293180206,371;NA;235043272000;221980612000;246278444822,232;243110218740,545;1,0130320564;113,457341500497;139,72489039293;0,0210632312751582;2021;NA;NA;NA;98,2276093345769;101,624173335583;NA
"125";"AT";2022-01-01;4086686;1722875999,99985;420543538217,334;377178401828,259;132,097540388312;42940,8687995608;212336483274,083;NA;249686372000;231187692000;256493324956,691;244771042153,271;1,0478908073;115,760372481081;145,520253475535;0,00409678390804207;2022;NA;NA;NA;100,012137373605;106,966108965909;NA
"126";"AT";2022-04-01;4103032,744;-700598322,248779;430058419248,652;375913698077,392;135,370312115227;43584,7461811864;216867590707,639;NA;252745866501,303;232574818152;258032284906,431;244181756406,411;1,0567222085;115,37222041148;146,393374996389;-0,00162907709950844;2022;NA;NA;NA;99,4258401020851;107,2969843311;NA
"127";"AT";2022-07-01;4115341,842232;-1530826692,66672;436161822095,795;376771194407,613;137,218961642072;44162,3369439767;220330638792,709;NA;255624514624,574;234838220053,08;260543437097,531;245951494663,08;1,0593285373;115,635395858712;147,818065106458;-0,00350976774012674;2022;NA;NA;NA;99,3335451681742;107,619697703943;NA
"128";"AT";2022-10-01;4127687,8677587;-2007007559,33078;441111233820,173;378589792040,406;138,065250699156;44515,6356395285;222759563754,76;NA;259008749006,734;237454031168,129;263445572953,266;248304501124,232;1,0609778387;116,193544306091;149,46457791695;-0,00454988992674118;2022;NA;NA;NA;99,4446804756662;107,662491978457;NA
"129";"AT";2023-01-01;4140070,93136197;-2600743312,65808;448598785972,57;380295372849,113;139,926257870324;45183,3701741214;226779260082,715;NA;262412158917,14;240210314918,386;266503557474,464;250663064257,582;1,0631943652;116,717006595436;151,199510717732;-0,00579748183450747;2023;NA;NA;NA;99,5278620213186;107,705696542748;NA
"130";"AT";2023-04-01;4152491,14415606;-2773265843,74655;452250102722,873;382059129084,802;141,793608454478;45861,1207267333;230871491830,907;NA;265712952087,123;242982603869,76;269579299114,199;253126220297,63;1,0649995042;117,258323589781;152,944517934255;-0,00613215083213797;2023;NA;NA;NA;99,6157683647278;107,720271895737;NA
"131";"AT";2023-07-01;4161626,6246732;-3588980099,72525;454445925003,985;383183138167,375;143,105596599727;46319,7319340006;233693203204,064;NA;268838814679,73;245711369351,787;272606753237,977;255690695268,082;1,0661582853;117,603294853883;154,662129460996;-0,00789748549223712;2023;NA;NA;NA;99,5228164725225;107,691902170551;NA
"132";"AT";2023-10-01;4167869,06461021;-4444408077,17072;455750487420,404;384032965474,962;143,575113724377;46505,0108617366;234979917980,906;NA;271816790392,923;248407874828,413;275598416200,137;258273459731,669;1,0670798946;117,864116590212;156,359435044447;-0,00975184492358207;2023;NA;NA;NA;99,3501031004411;107,657300642989;NA
"133";"IE";1991-01-01;972166,756319052;1393656039,18976;38400402482,4122;78449993032,1843;63,6744382200537;15018,6161260895;17436558026,3347;17935,7686456543;20879255885,7206;25000806610,5936;27777603570,9648;75977425991,0249;0,3656033777;39,2874090730456;13,1238196821731;0,0362927456249468;1991;NA;NA;NA;NA;NA;1,4218
"134";"IE";1991-04-01;971674,177654482;1581724992,17752;38868042674,3865;78955827919,1544;64,3314786695326;15291,7689980344;17730070141,7449;18246,9294229301;21366818489,5409;25778255327,6039;28641402191,3148;76743624382,1173;0,3732088812;39,5407289442106;13,5319303856836;0,0406947426045679;1991;NA;NA;NA;NA;NA;1,4218
"135";"IE";1991-07-01;973140,085703652;1837447854,29301;39436079412,3593;79643289348,4515;64,9239161943718;15548,0785472066;18049144630,647;18547,3241682322;21927775769,2642;26724920734,741;29693212111,0259;77545485545,059;0,3829134849;39,8850065833897;14,0288689963504;0,0465930660875268;1991;NA;NA;NA;NA;NA;1,4218
"136";"IE";1991-10-01;975859,022574346;2161896401,11655;40098742810,7572;80397421878,8277;65,5337348152899;15798,0079998284;18391187404,0821;18846,1519324437;22596110940,4435;27722895123,9697;30802029813,9805;78538215704,3374;0,392191617;40,2626728147178;14,5527415311715;0,0539143187435937;1991;NA;NA;NA;NA;NA;1,4218
"137";"IE";1992-01-01;974937,26033929;2246659898,62145;40385326795,9577;81203211174,5139;65,7995702344985;16047,7643735949;18650865440,66;19130,3237648023;22688262431,6562;28861768236,2336;32067395620,8858;80152197411,6701;0,4000813035;40,6662085253369;15,1505768570083;0,0556305984590008;1992;NA;NA;NA;NA;NA;1,41595
"138";"IE";1992-04-01;978224,581437656;2699511360,74609;41212996683,4316;81779677402,9468;66,6610316332002;16315,2397546009;19029183388,2794;19452,7757218214;23655013580,114;29643082200,5087;32935488794,9235;81157501171,8542;0,4058218688;40,9549002594961;15,5607165673793;0,0655014577435798;1992;NA;NA;NA;NA;NA;1,41595
"139";"IE";1992-07-01;981720,759248515;3150721149,18406;42076360524,2853;82281095326,5697;67,5856271527691;16581,6926339204;19411412585,5182;19772,8451829593;24721355552,9326;30328650432,5817;33697201921,5432;80925511228,2728;0,4163977639;41,2060081349786;15,9205959103818;0,0748810284426941;1992;NA;NA;NA;NA;NA;1,41595
"140";"IE";1992-10-01;985792,537447263;3527778354,37998;42928025382,6197;82795656421,9897;68,4536939259332;16829,4159604776;19783684175,3798;20068,8110569494;25811534851,911;31007233634,2293;34451154202,3187;81335760225,0169;0,423567126;41,4636980526889;16,2768085604969;0,0821789104655225;1992;NA;NA;NA;NA;NA;1,41595
"141";"IE";1993-01-01;985272,921189212;4432411997,69186;43874483440,9672;82770620443,9083;70,0067273299713;17208,0667754084;20226405718,1188;20528,7340016468;26922651836,308;31281067932,1206;34755402808,751;80896088900,8504;0,4296301994;41,4511601457445;16,4205540005659;0,10102482468325;1993;NA;NA;NA;NA;NA;1,43868
"142";"IE";1993-04-01;991542,012352707;4474548189,45164;44588133674,1199;83569901463,2847;70,4262593733818;17371,5271916591;20544105658,4576;20719,3496619583;27868178256,6683;32201642049,9388;35778223524,1279;81236403990,306;0,4404210645;41,8514365404114;16,9037963580826;0,100352892591438;1993;NA;NA;NA;NA;NA;1,43868
"143";"IE";1993-07-01;999162,221906928;4410500359,58759;45313279002,374;84610054987,5287;70,6027809851867;17501,3721464696;20851942237,7546;20869,4261858281;28819879290,5777;33319586472,8106;37020336127,7967;82061247880,0207;0,4511305529;42,3723408187454;17,4906454645527;0,0973335070136178;1993;NA;NA;NA;NA;NA;1,43868
"144";"IE";1993-10-01;1008175,58050391;4353258888,82868;46167899375,1477;85942427396,497;70,5942648990525;17618,2334022026;21177747416,3382;21006,0110816739;29911599221,8275;34661735132,6615;38511554950,7463;83831531410,8486;0,4593922394;43,0395870203774;18,1951874128549;0,0942918986513831;1993;NA;NA;NA;NA;NA;1,43868
"145";"IE";1994-01-01;1010919,89249056;3911618052,57513;46085183238,9187;85869122345,1061;71,1422525093646;17701,5686243553;21323935677,0243;21093,5958777995;30007802830,3188;34984839176,2015;38870545609,4647;85387121725,1532;0,4552272617;43,0028761752925;18,3647963087616;0,0848779971709386;1994;NA;NA;NA;NA;NA;1,41344
"146";"IE";1994-04-01;1022740,20973855;4170563251,7239;47506258170,0858;87899583302,8259;70,9220377469177;17849,5394200068;21760594175,1103;21276,7562748638;31724688533,5464;36826678087,9944;40916954428,5979;87703966984,4958;0,4665348198;44,0197220304611;19,3316435844706;0,0877897652303431;1994;NA;NA;NA;NA;NA;1,41344
"147";"IE";1994-07-01;1035447,17964162;4556902809,2282;49132135720,624;90133972123,2385;70,7106572471659;18019,88729743;22247238593,1307;21485,633483333;33644696741,0276;38797902925,7844;43107119847,9075;88983333312,0176;0,4844403805;45,1386940561154;20,3664101712901;0,0927479081133322;1994;NA;NA;NA;NA;NA;1,41344
